Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
4814,2020-11-21,narbonne,falasca guillermo,arena narbonne,3,bassereau rémi,6,2,1,8,1,-,19,2,58%,42%,17,1,1,5,29%,1
4814,2020-11-21,narbonne,falasca guillermo,arena narbonne,4,gueye moussé,8,2,3,5,3,-,2,1,50%,50%,8,-,1,4,50%,4
4814,2020-11-21,narbonne,falasca guillermo,arena narbonne,5,uriarte nicolas,2,1,1,8,1,-,-,-,.,.,1,-,-,1,100%,1
4814,2020-11-21,narbonne,falasca guillermo,arena narbonne,7,verissimo allan,-,-,-,2,-,-,1,-,100%,0%,3,-,-,-,0%,-
4814,2020-11-21,narbonne,falasca guillermo,arena narbonne,8,gabin alexandre,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4814,2020-11-21,narbonne,falasca guillermo,arena narbonne,9,bouguerra aymen,-,-,-1,2,1,-,1,-,100%,0%,-,-,-,-,.,-
4814,2020-11-21,narbonne,falasca guillermo,arena narbonne,10,durand théo (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4814,2020-11-21,narbonne,falasca guillermo,arena narbonne,11,hirsch simon,13,4,5,9,3,-,-,-,.,.,27,3,2,12,44%,1
4814,2020-11-21,narbonne,falasca guillermo,arena narbonne,12,zerba nicolas,2,-,2,4,-,-,-,-,.,.,2,-,-,2,100%,-
4814,2020-11-21,narbonne,falasca guillermo,arena narbonne,15,faganas julien,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4814,2020-11-21,narbonne,falasca guillermo,arena narbonne,16,duee ludovic (l),-,-,-2,-,-,-,25,2,76%,64%,-,-,-,-,.,-
4814,2020-11-21,narbonne,falasca guillermo,arena narbonne,17,zanotti lisandro,6,3,-1,13,1,1,13,-,77%,69%,18,-,6,4,22%,1
4814,2020-11-21,narbonne,falasca guillermo,arena narbonne,18,ramos martin,5,-,3,10,1,-,1,-,100%,0%,9,1,-,5,56%,-
4814,2020-11-21,narbonne,falasca guillermo,arena narbonne,,totals,42,12,11,61,11,1,62,5,71%,55%,85,5,10,33,39%,8
