Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
4871,2021-01-29,ajaccio,ferrandez frédéric,u palatinu ajaccio,1,kolev ivan,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4871,2021-01-29,ajaccio,ferrandez frédéric,u palatinu ajaccio,2,overbeeke robin,8,2,-,8,3,-,-,-,.,.,23,2,3,8,35%,-
4871,2021-01-29,ajaccio,ferrandez frédéric,u palatinu ajaccio,4,moracchini clément,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
4871,2021-01-29,ajaccio,ferrandez frédéric,u palatinu ajaccio,5,jouffroy quentin,5,1,-1,9,3,-,1,-,0%,0%,7,3,-,4,57%,1
4871,2021-01-29,ajaccio,ferrandez frédéric,u palatinu ajaccio,6,quesque guillaume,4,1,-,9,1,-,20,3,30%,10%,11,-,-,4,36%,-
4871,2021-01-29,ajaccio,ferrandez frédéric,u palatinu ajaccio,7,graham beau,3,1,2,14,-,1,-,-,.,.,7,-,1,2,29%,-
4871,2021-01-29,ajaccio,ferrandez frédéric,u palatinu ajaccio,8,rebeyrol françois,-,-,-2,1,1,-,3,1,0%,0%,1,-,-,-,0%,-
4871,2021-01-29,ajaccio,ferrandez frédéric,u palatinu ajaccio,10,ragondet emmanuel (l),-,-,-3,-,-,-,16,3,38%,6%,-,-,-,-,.,-
4871,2021-01-29,ajaccio,ferrandez frédéric,u palatinu ajaccio,11,halilovic rusmir,2,1,1,5,1,-,-,-,.,.,2,-,-,1,50%,1
4871,2021-01-29,ajaccio,ferrandez frédéric,u palatinu ajaccio,12,martinez gion ramon renaldo,5,1,4,7,-,-,17,-,53%,18%,11,-,1,4,36%,1
4871,2021-01-29,ajaccio,ferrandez frédéric,u palatinu ajaccio,13,romero gonzalez josé,3,1,3,1,-,-,-,-,.,.,5,-,-,3,60%,-
4871,2021-01-29,ajaccio,ferrandez frédéric,u palatinu ajaccio,15,roatta maxime,-,-,-2,3,1,-,-,-,.,.,1,1,-,-,0%,-
4871,2021-01-29,ajaccio,ferrandez frédéric,u palatinu ajaccio,16,aria paolo,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4871,2021-01-29,ajaccio,ferrandez frédéric,u palatinu ajaccio,19,sauret jean-maxime,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4871,2021-01-29,ajaccio,ferrandez frédéric,u palatinu ajaccio,,totals,30,8,2,58,10,1,57,7,37%,11%,68,6,5,26,38%,3
