Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
4828,2020-12-05,tours,henno hubert,robert grenon tours,1,el graoui zouheir,14,5,4,16,3,-,32,3,41%,13%,31,3,1,13,42%,1
4828,2020-12-05,tours,henno hubert,robert grenon tours,2,lomba gilles,-,-,-,-,-,-,1,-,100%,0%,-,-,-,-,.,-
4828,2020-12-05,tours,henno hubert,robert grenon tours,5,nascimento dos santos leandro,10,3,7,18,1,-,3,2,0%,0%,11,-,-,9,82%,1
4828,2020-12-05,tours,henno hubert,robert grenon tours,8,chauvin gary,-,-,-,4,-,-,-,-,.,.,-,-,-,-,.,-
4828,2020-12-05,tours,henno hubert,robert grenon tours,10,ventura machado pablo natan,2,-,1,1,-,-,2,-,0%,0%,5,1,-,2,40%,-
4828,2020-12-05,tours,henno hubert,robert grenon tours,11,toledo pierre,-,-,-2,1,1,-,-,-,.,.,4,-,1,-,0%,-
4828,2020-12-05,tours,henno hubert,robert grenon tours,12,bruckert thiebault,1,1,1,3,-,-,-,-,.,.,-,-,-,-,.,1
4828,2020-12-05,tours,henno hubert,robert grenon tours,14,wounembaina nathan,11,4,5,13,-,-,20,3,65%,55%,18,2,1,10,56%,1
4828,2020-12-05,tours,henno hubert,robert grenon tours,15,de oliveira montes da silva petrus,6,2,4,10,2,-,-,-,.,.,7,-,-,4,57%,2
4828,2020-12-05,tours,henno hubert,robert grenon tours,16,rossard nicolas (l),-,-,-1,-,-,-,21,1,48%,33%,-,-,-,-,.,-
4828,2020-12-05,tours,henno hubert,robert grenon tours,17,coric zeljko,3,1,-1,8,3,-,1,1,0%,0%,3,-,-,3,100%,-
4828,2020-12-05,tours,henno hubert,robert grenon tours,19,udrys artur,17,3,9,13,4,-,-,-,.,.,28,3,1,17,61%,-
4828,2020-12-05,tours,henno hubert,robert grenon tours,,totals,64,19,27,87,14,-,80,10,46%,28%,107,9,4,58,54%,6
