Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
4890,2021-02-16,chaumont,prandi silvano,jean masson chaumont,2,mergarejo osniel,16,5,-1,16,2,-,40,7,48%,30%,27,5,3,13,48%,3
4890,2021-02-16,chaumont,prandi silvano,jean masson chaumont,3,marshall steven,11,6,7,14,1,1,16,-,63%,25%,19,2,1,7,37%,3
4890,2021-02-16,chaumont,prandi silvano,jean masson chaumont,4,jeanlys samuel,5,2,4,1,-,-,-,-,.,.,5,1,-,3,60%,2
4890,2021-02-16,chaumont,prandi silvano,jean masson chaumont,5,laumon maxime,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4890,2021-02-16,chaumont,prandi silvano,jean masson chaumont,6,corre raphaël,1,1,-1,13,2,1,-,-,.,.,-,-,-,-,.,-
4890,2021-02-16,chaumont,prandi silvano,jean masson chaumont,7,bouleau pierre (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4890,2021-02-16,chaumont,prandi silvano,jean masson chaumont,8,fernandez jorge,1,1,-1,4,2,-,-,-,.,.,4,-,-,1,25%,-
4890,2021-02-16,chaumont,prandi silvano,jean masson chaumont,9,herrera jaime jesus,19,6,10,15,5,3,-,-,.,.,29,3,1,15,52%,1
4890,2021-02-16,chaumont,prandi silvano,jean masson chaumont,10,mc donnell daniel,10,4,3,16,4,1,-,-,.,.,10,1,2,6,60%,3
4890,2021-02-16,chaumont,prandi silvano,jean masson chaumont,12,repak martin,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4890,2021-02-16,chaumont,prandi silvano,jean masson chaumont,17,alonso roamy,4,-,3,10,1,-,2,-,100%,50%,10,-,-,3,30%,1
4890,2021-02-16,chaumont,prandi silvano,jean masson chaumont,18,petrov georgi,1,-,-2,2,-,-,6,2,33%,0%,3,-,1,-,0%,1
4890,2021-02-16,chaumont,prandi silvano,jean masson chaumont,19,massimino franco (l),-,-,-,-,-,-,14,-,71%,36%,-,-,-,-,.,-
4890,2021-02-16,chaumont,prandi silvano,jean masson chaumont,,totals,68,25,22,91,17,6,78,9,55%,28%,107,12,8,48,45%,14
