Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
4777,2020-10-16,toulouse,sapinart stéphane,andré brouat toulouse,3,burel nicolas,12,4,7,19,3,1,1,-,100%,0%,16,1,1,9,56%,2
4777,2020-10-16,toulouse,sapinart stéphane,andré brouat toulouse,4,jorna gijs,12,9,5,20,2,1,25,-,68%,40%,23,4,1,9,39%,2
4777,2020-10-16,toulouse,sapinart stéphane,andré brouat toulouse,5,soldner lucas,-,-,-,4,-,-,-,-,.,.,-,-,-,-,.,-
4777,2020-10-16,toulouse,sapinart stéphane,andré brouat toulouse,6,doumbia abdel-aziz,2,2,2,-,-,-,-,-,.,.,2,-,-,2,100%,-
4777,2020-10-16,toulouse,sapinart stéphane,andré brouat toulouse,7,boissinot axel (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4777,2020-10-16,toulouse,sapinart stéphane,andré brouat toulouse,8,derouillon pierre,10,5,4,10,2,2,6,-,67%,17%,14,2,2,6,43%,2
4777,2020-10-16,toulouse,sapinart stéphane,andré brouat toulouse,9,jovovic nikola,3,1,1,16,2,-,-,-,.,.,2,-,-,1,50%,2
4777,2020-10-16,toulouse,sapinart stéphane,andré brouat toulouse,10,anegay yousri,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4777,2020-10-16,toulouse,sapinart stéphane,andré brouat toulouse,11,faure theo,23,11,17,10,1,-,1,-,0%,0%,33,5,-,20,61%,3
4777,2020-10-16,toulouse,sapinart stéphane,andré brouat toulouse,12,madsen oskar,2,-,-,6,-,-,10,1,70%,10%,7,-,1,2,29%,-
4777,2020-10-16,toulouse,sapinart stéphane,andré brouat toulouse,14,larrieu cyril,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4777,2020-10-16,toulouse,sapinart stéphane,andré brouat toulouse,17,parkinson michael,7,2,6,10,-,-,1,-,100%,0%,8,1,-,4,50%,3
4777,2020-10-16,toulouse,sapinart stéphane,andré brouat toulouse,19,closter sebastian (l),-,-,-,-,-,-,14,-,86%,50%,-,-,-,-,.,-
4777,2020-10-16,toulouse,sapinart stéphane,andré brouat toulouse,20,pichon titouan,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4777,2020-10-16,toulouse,sapinart stéphane,andré brouat toulouse,,totals,71,34,42,95,10,4,58,1,72%,33%,105,13,5,53,50%,14
