Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
4888,2021-03-05,ajaccio,ferrandez frédéric,u palatinu ajaccio,1,kolev ivan,3,1,-3,5,1,-,18,1,44%,28%,7,2,2,2,29%,1
4888,2021-03-05,ajaccio,ferrandez frédéric,u palatinu ajaccio,2,overbeeke robin,1,1,-,4,1,1,-,-,.,.,-,-,-,-,.,-
4888,2021-03-05,ajaccio,ferrandez frédéric,u palatinu ajaccio,4,moracchini clément,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4888,2021-03-05,ajaccio,ferrandez frédéric,u palatinu ajaccio,5,jouffroy quentin,11,4,5,23,4,2,2,-,100%,100%,9,2,-,6,67%,3
4888,2021-03-05,ajaccio,ferrandez frédéric,u palatinu ajaccio,6,quesque guillaume,2,1,-2,5,-,-,19,2,37%,11%,12,1,1,2,17%,-
4888,2021-03-05,ajaccio,ferrandez frédéric,u palatinu ajaccio,7,graham beau,1,-,-,5,-,-,1,-,0%,0%,3,1,-,1,33%,-
4888,2021-03-05,ajaccio,ferrandez frédéric,u palatinu ajaccio,8,rebeyrol françois,19,7,12,17,4,1,29,2,38%,21%,38,-,1,17,45%,1
4888,2021-03-05,ajaccio,ferrandez frédéric,u palatinu ajaccio,10,ragondet emmanuel (l),-,-,-1,-,-,-,18,1,28%,6%,-,-,-,-,.,-
4888,2021-03-05,ajaccio,ferrandez frédéric,u palatinu ajaccio,11,halilovic rusmir,3,3,1,13,2,-,1,-,0%,0%,2,-,-,1,50%,2
4888,2021-03-05,ajaccio,ferrandez frédéric,u palatinu ajaccio,12,martinez gion ramon renaldo,3,-,2,6,-,-,9,-,33%,33%,7,-,1,3,43%,-
4888,2021-03-05,ajaccio,ferrandez frédéric,u palatinu ajaccio,13,romero gonzalez josé,29,8,18,23,3,3,1,-,0%,0%,54,1,7,22,41%,4
4888,2021-03-05,ajaccio,ferrandez frédéric,u palatinu ajaccio,15,roatta maxime,10,5,8,9,2,2,1,-,0%,0%,2,-,-,2,100%,6
4888,2021-03-05,ajaccio,ferrandez frédéric,u palatinu ajaccio,16,aria paolo,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4888,2021-03-05,ajaccio,ferrandez frédéric,u palatinu ajaccio,19,sauret jean-maxime,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4888,2021-03-05,ajaccio,ferrandez frédéric,u palatinu ajaccio,,totals,82,30,40,110,17,9,99,6,36%,19%,134,7,12,56,42%,17
