Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
4847,2020-12-19,chaumont,prandi silvano,jean masson chaumont,2,mergarejo osniel,16,4,8,20,3,3,27,3,52%,26%,18,1,1,12,67%,1
4847,2020-12-19,chaumont,prandi silvano,jean masson chaumont,3,marshall steven,7,3,-,10,4,-,15,-,67%,53%,15,2,1,7,47%,-
4847,2020-12-19,chaumont,prandi silvano,jean masson chaumont,4,jeanlys samuel,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4847,2020-12-19,chaumont,prandi silvano,jean masson chaumont,5,laumon maxime,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4847,2020-12-19,chaumont,prandi silvano,jean masson chaumont,6,corre raphaël,-,-,-,12,-,-,-,-,.,.,1,-,-,-,0%,-
4847,2020-12-19,chaumont,prandi silvano,jean masson chaumont,7,bouleau pierre (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4847,2020-12-19,chaumont,prandi silvano,jean masson chaumont,8,fernandez jorge,7,4,7,8,-,-,1,-,100%,0%,9,-,-,4,44%,3
4847,2020-12-19,chaumont,prandi silvano,jean masson chaumont,9,herrera jaime jesus,32,12,22,26,5,9,-,-,.,.,32,3,2,23,72%,-
4847,2020-12-19,chaumont,prandi silvano,jean masson chaumont,10,mc donnell daniel,7,2,3,14,3,1,1,1,0%,0%,8,-,-,4,50%,2
4847,2020-12-19,chaumont,prandi silvano,jean masson chaumont,12,repak martin,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4847,2020-12-19,chaumont,prandi silvano,jean masson chaumont,17,alonso roamy,5,4,3,6,1,-,-,-,.,.,6,-,1,4,67%,1
4847,2020-12-19,chaumont,prandi silvano,jean masson chaumont,18,petrov georgi,-,-,-2,1,1,-,-,-,.,.,1,1,-,-,0%,-
4847,2020-12-19,chaumont,prandi silvano,jean masson chaumont,19,massimino franco (l),-,-,-,-,-,-,22,-,68%,45%,-,-,-,-,.,-
4847,2020-12-19,chaumont,prandi silvano,jean masson chaumont,,totals,74,29,41,97,17,13,66,4,61%,38%,90,7,5,54,60%,7
