Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5310,2021-04-21,cannes,marquet luc,jean masson chaumont,2,gruvaeus daniel,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5310,2021-04-21,cannes,marquet luc,jean masson chaumont,3,bregent romain,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5310,2021-04-21,cannes,marquet luc,jean masson chaumont,5,liot tom,-,-,-,3,-,-,-,-,.,.,-,-,-,-,.,-
5310,2021-04-21,cannes,marquet luc,jean masson chaumont,6,aciobanitei robert-adrian,8,3,-2,8,2,1,35,5,34%,17%,18,-,3,5,28%,2
5310,2021-04-21,cannes,marquet luc,jean masson chaumont,7,klyamar oleksiy,11,5,4,17,1,3,20,3,40%,25%,17,-,3,8,47%,-
5310,2021-04-21,cannes,marquet luc,jean masson chaumont,8,gelinski danilo,4,3,2,16,1,3,-,-,.,.,6,-,1,1,17%,-
5310,2021-04-21,cannes,marquet luc,jean masson chaumont,9,koncilja danijel,13,4,12,15,1,1,1,-,100%,100%,12,-,-,8,67%,4
5310,2021-04-21,cannes,marquet luc,jean masson chaumont,11,annicette wyllan,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5310,2021-04-21,cannes,marquet luc,jean masson chaumont,14,mouiel  jérémie (l),-,-,-1,-,-,-,17,1,71%,47%,-,-,-,-,.,-
5310,2021-04-21,cannes,marquet luc,jean masson chaumont,16,rodriguez kévin,8,4,4,10,3,1,1,-,100%,0%,7,1,-,4,57%,3
5310,2021-04-21,cannes,marquet luc,jean masson chaumont,18,williams lincoln,20,7,5,21,7,3,-,-,.,.,32,2,6,15,47%,2
5310,2021-04-21,cannes,marquet luc,jean masson chaumont,19,lacassie florian,1,-,-,2,-,-,8,1,25%,0%,1,-,-,1,100%,-
5310,2021-04-21,cannes,marquet luc,jean masson chaumont,,totals,65,26,24,92,15,12,82,10,44%,24%,93,3,13,42,45%,11
