Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
4818,2020-11-28,tourcoing,motta paes mauricio,pierre dumortier tourcoing,1,lemay julien (l),-,-,-2,-,-,-,19,2,63%,42%,-,-,-,-,.,-
4818,2020-11-28,tourcoing,motta paes mauricio,pierre dumortier tourcoing,4,legrand  julien  (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4818,2020-11-28,tourcoing,motta paes mauricio,pierre dumortier tourcoing,5,manuohalalo loic,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4818,2020-11-28,tourcoing,motta paes mauricio,pierre dumortier tourcoing,7,palonsky luciano,10,4,1,21,5,3,29,1,52%,31%,21,1,2,7,33%,-
4818,2020-11-28,tourcoing,motta paes mauricio,pierre dumortier tourcoing,8,coulet eliot,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
4818,2020-11-28,tourcoing,motta paes mauricio,pierre dumortier tourcoing,9,loser agustin,13,4,5,16,6,1,-,-,.,.,18,1,1,10,56%,2
4818,2020-11-28,tourcoing,motta paes mauricio,pierre dumortier tourcoing,10,martins lourenco,-,-,-1,1,1,-,2,-,50%,0%,1,-,-,-,0%,-
4818,2020-11-28,tourcoing,motta paes mauricio,pierre dumortier tourcoing,11,roehrig simon,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4818,2020-11-28,tourcoing,motta paes mauricio,pierre dumortier tourcoing,12,cardenas julio,13,5,6,18,3,-,15,1,73%,27%,22,1,2,13,59%,-
4818,2020-11-28,tourcoing,motta paes mauricio,pierre dumortier tourcoing,13,lilembo lucas,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4818,2020-11-28,tourcoing,motta paes mauricio,pierre dumortier tourcoing,14,bultor daryl,11,3,7,13,4,1,3,-,0%,0%,14,-,-,8,57%,2
4818,2020-11-28,tourcoing,motta paes mauricio,pierre dumortier tourcoing,15,sanchez matias,1,-,-2,16,2,-,1,-,0%,0%,2,-,1,1,50%,-
4818,2020-11-28,tourcoing,motta paes mauricio,pierre dumortier tourcoing,18,gempin grégory,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4818,2020-11-28,tourcoing,motta paes mauricio,pierre dumortier tourcoing,19,starovic sasa,14,5,7,16,2,-,1,-,0%,0%,30,1,4,14,47%,-
4818,2020-11-28,tourcoing,motta paes mauricio,pierre dumortier tourcoing,,totals,62,21,21,102,23,5,70,4,56%,30%,108,4,10,53,49%,4
