Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
4931,2021-03-27,poitiers,donat brice,lawson body poitiers,1,gutierrez suarez josé miguel,-,-,-1,2,1,-,1,-,100%,0%,-,-,-,-,.,-
4931,2021-03-27,poitiers,donat brice,lawson body poitiers,2,pajenk alen,10,4,7,9,3,-,-,-,.,.,11,-,-,9,82%,1
4931,2021-03-27,poitiers,donat brice,lawson body poitiers,4,ramon luca (l),-,-,-1,-,-,-,11,1,55%,45%,-,-,-,-,.,-
4931,2021-03-27,poitiers,donat brice,lawson body poitiers,5,helfer thomas,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4931,2021-03-27,poitiers,donat brice,lawson body poitiers,6,magalhaes de jesus gladstone,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4931,2021-03-27,poitiers,donat brice,lawson body poitiers,8,ngapeth swan,8,4,5,13,2,2,22,1,77%,23%,11,-,-,5,45%,1
4931,2021-03-27,poitiers,donat brice,lawson body poitiers,9,petreas georgios,4,2,3,11,1,1,-,-,.,.,2,-,-,2,100%,1
4931,2021-03-27,poitiers,donat brice,lawson body poitiers,10,cannessant tom (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4931,2021-03-27,poitiers,donat brice,lawson body poitiers,12,zopie marc,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4931,2021-03-27,poitiers,donat brice,lawson body poitiers,13,ma'a micah,4,4,1,18,3,-,-,-,.,.,5,-,-,3,60%,1
4931,2021-03-27,poitiers,donat brice,lawson body poitiers,15,neves atu chizoba eduardo,18,5,13,11,2,-,-,-,.,.,28,1,2,16,57%,2
4931,2021-03-27,poitiers,donat brice,lawson body poitiers,17,raffaelli giacomo,11,4,7,9,2,1,10,-,50%,20%,15,1,1,9,60%,1
4931,2021-03-27,poitiers,donat brice,lawson body poitiers,18,sotola marek,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4931,2021-03-27,poitiers,donat brice,lawson body poitiers,,totals,55,23,34,73,14,4,44,2,66%,27%,72,2,3,44,61%,7
