Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
4794,2020-10-31,nice,peris ratko,jean masson chaumont,1,sinoski daulton,-,-,-1,1,1,-,-,-,.,.,-,-,-,-,.,-
4794,2020-10-31,nice,peris ratko,jean masson chaumont,3,clere jérôme,7,2,4,13,2,-,20,-,65%,60%,14,-,1,5,36%,2
4794,2020-10-31,nice,peris ratko,jean masson chaumont,4,cuk gojko,5,2,5,11,-,-,-,-,.,.,8,-,-,3,38%,2
4794,2020-10-31,nice,peris ratko,jean masson chaumont,5,salerno hector,8,1,4,13,1,1,28,2,57%,43%,16,1,-,6,38%,1
4794,2020-10-31,nice,peris ratko,jean masson chaumont,8,mouezy matthieu,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4794,2020-10-31,nice,peris ratko,jean masson chaumont,9,dukic marin,3,1,-,1,1,-,2,-,100%,50%,4,1,1,2,50%,1
4794,2020-10-31,nice,peris ratko,jean masson chaumont,10,le thuc william (l),-,-,-3,-,-,-,27,3,63%,48%,-,-,-,-,.,-
4794,2020-10-31,nice,peris ratko,jean masson chaumont,12,ah kong rodney-ken,7,1,6,11,-,-,1,-,100%,100%,16,-,1,6,38%,1
4794,2020-10-31,nice,peris ratko,jean masson chaumont,13,andric leo,19,9,11,16,1,1,-,-,.,.,33,4,3,17,52%,1
4794,2020-10-31,nice,peris ratko,jean masson chaumont,14,giraudo matias,6,5,-1,20,5,2,-,-,.,.,4,1,1,2,50%,2
4794,2020-10-31,nice,peris ratko,jean masson chaumont,,totals,55,21,25,86,11,4,78,5,63%,50%,95,7,7,41,43%,10
