Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5301,2021-04-14,chaumont,prandi silvano,jean masson chaumont,1,lanza filippo,13,3,2,13,4,1,24,4,54%,29%,20,-,3,12,60%,-
5301,2021-04-14,chaumont,prandi silvano,jean masson chaumont,2,mergarejo osniel,15,3,10,15,-,-,25,2,40%,20%,24,-,3,15,63%,-
5301,2021-04-14,chaumont,prandi silvano,jean masson chaumont,4,jeanlys samuel,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5301,2021-04-14,chaumont,prandi silvano,jean masson chaumont,5,laumon maxime,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5301,2021-04-14,chaumont,prandi silvano,jean masson chaumont,6,corre raphaël,6,4,2,15,3,3,1,-,0%,0%,3,-,1,2,67%,1
5301,2021-04-14,chaumont,prandi silvano,jean masson chaumont,7,bouleau pierre (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5301,2021-04-14,chaumont,prandi silvano,jean masson chaumont,8,fernandez jorge,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5301,2021-04-14,chaumont,prandi silvano,jean masson chaumont,9,herrera jaime jesus,16,10,3,20,7,5,-,-,.,.,22,3,3,9,41%,2
5301,2021-04-14,chaumont,prandi silvano,jean masson chaumont,10,mc donnell daniel,9,4,6,18,3,3,-,-,.,.,5,-,-,5,100%,1
5301,2021-04-14,chaumont,prandi silvano,jean masson chaumont,12,repak martin,-,-,-1,5,1,-,-,-,.,.,-,-,-,-,.,-
5301,2021-04-14,chaumont,prandi silvano,jean masson chaumont,17,alonso roamy,8,1,6,9,-,1,-,-,.,.,9,2,-,5,56%,2
5301,2021-04-14,chaumont,prandi silvano,jean masson chaumont,18,petrov georgi,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5301,2021-04-14,chaumont,prandi silvano,jean masson chaumont,19,massimino franco (l),-,-,-,-,-,-,15,-,60%,33%,-,-,-,-,.,-
5301,2021-04-14,chaumont,prandi silvano,jean masson chaumont,,totals,67,25,28,95,18,13,65,6,49%,26%,83,5,10,48,58%,6
