Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
4779,2020-10-17,cannes,marquet luc,vanpoulle cambrai,1,labazhevich roman,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4779,2020-10-17,cannes,marquet luc,vanpoulle cambrai,2,gruvaeus daniel,-,-,-,1,-,-,1,-,100%,100%,-,-,-,-,.,-
4779,2020-10-17,cannes,marquet luc,vanpoulle cambrai,3,bregent romain,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4779,2020-10-17,cannes,marquet luc,vanpoulle cambrai,4,tschupp allan,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4779,2020-10-17,cannes,marquet luc,vanpoulle cambrai,5,liot tom,-,-,-,3,-,-,-,-,.,.,-,-,-,-,.,-
4779,2020-10-17,cannes,marquet luc,vanpoulle cambrai,6,aciobanitei robert-adrian,17,8,12,16,-,1,22,2,55%,27%,28,2,1,14,50%,2
4779,2020-10-17,cannes,marquet luc,vanpoulle cambrai,7,klyamar oleksiy,8,3,-2,16,2,1,25,4,32%,16%,17,2,2,6,35%,1
4779,2020-10-17,cannes,marquet luc,vanpoulle cambrai,8,gelinski danilo,5,3,3,21,1,-,-,-,.,.,7,-,1,3,43%,2
4779,2020-10-17,cannes,marquet luc,vanpoulle cambrai,9,koncilja danijel,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4779,2020-10-17,cannes,marquet luc,vanpoulle cambrai,11,annicette wyllan,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4779,2020-10-17,cannes,marquet luc,vanpoulle cambrai,13,averill taylor,16,5,11,16,5,1,-,-,.,.,18,-,-,14,78%,1
4779,2020-10-17,cannes,marquet luc,vanpoulle cambrai,14,mouiel  jérémie (l),-,-,-2,-,-,-,26,2,50%,35%,-,-,-,-,.,-
4779,2020-10-17,cannes,marquet luc,vanpoulle cambrai,16,rodriguez kévin,12,1,9,13,1,-,1,-,100%,100%,15,1,1,10,67%,2
4779,2020-10-17,cannes,marquet luc,vanpoulle cambrai,18,williams lincoln,22,8,16,17,2,2,-,-,.,.,45,3,1,16,36%,4
4779,2020-10-17,cannes,marquet luc,vanpoulle cambrai,19,lacassie florian,4,3,-,13,1,-,25,1,64%,36%,6,-,2,1,17%,3
4779,2020-10-17,cannes,marquet luc,vanpoulle cambrai,20,izackovic florent,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4779,2020-10-17,cannes,marquet luc,vanpoulle cambrai,,totals,84,31,47,116,12,5,100,9,51%,30%,136,8,8,64,47%,15
