Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5286,2021-04-10,montpellier,lecat olivier,chaban delmas castelnau-le-lez,1,gonzalez panton javier,4,3,3,7,1,-,-,-,.,.,3,-,-,3,100%,1
5286,2021-04-10,montpellier,lecat olivier,chaban delmas castelnau-le-lez,2,vol mathieu,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5286,2021-04-10,montpellier,lecat olivier,chaban delmas castelnau-le-lez,3,gill thomas,-,-,-1,1,1,-,-,-,.,.,-,-,-,-,.,-
5286,2021-04-10,montpellier,lecat olivier,chaban delmas castelnau-le-lez,4,kaba kevin,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5286,2021-04-10,montpellier,lecat olivier,chaban delmas castelnau-le-lez,6,demyanenko danny,7,4,4,14,2,1,-,-,.,.,7,-,1,3,43%,3
5286,2021-04-10,montpellier,lecat olivier,chaban delmas castelnau-le-lez,8,panou joachim,2,1,1,1,-,-,1,-,100%,0%,3,1,-,1,33%,1
5286,2021-04-10,montpellier,lecat olivier,chaban delmas castelnau-le-lez,9,mendez nicolas,10,5,6,9,2,1,19,1,42%,21%,8,1,-,7,88%,2
5286,2021-04-10,montpellier,lecat olivier,chaban delmas castelnau-le-lez,10,sclater ryan,10,6,7,21,3,1,-,-,.,.,17,-,-,9,53%,-
5286,2021-04-10,montpellier,lecat olivier,chaban delmas castelnau-le-lez,13,palacios ezequiel,10,2,7,6,2,-,15,-,67%,53%,19,-,1,10,53%,-
5286,2021-04-10,montpellier,lecat olivier,chaban delmas castelnau-le-lez,14,le goff nicolas,11,4,7,13,3,2,-,-,.,.,12,-,1,8,67%,1
5286,2021-04-10,montpellier,lecat olivier,chaban delmas castelnau-le-lez,16,gonzalez alexis (l),-,-,-3,-,-,-,14,3,71%,29%,-,-,-,-,.,-
5286,2021-04-10,montpellier,lecat olivier,chaban delmas castelnau-le-lez,20,lecat julien,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
5286,2021-04-10,montpellier,lecat olivier,chaban delmas castelnau-le-lez,,totals,54,25,31,74,14,5,49,4,59%,33%,69,2,3,41,59%,8
