Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
4795,2020-12-01,cannes,marquet luc,louis marty sète,2,gruvaeus daniel,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4795,2020-12-01,cannes,marquet luc,louis marty sète,5,liot tom,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4795,2020-12-01,cannes,marquet luc,louis marty sète,6,aciobanitei robert-adrian,10,6,2,18,4,2,10,4,20%,20%,9,-,-,6,67%,2
4795,2020-12-01,cannes,marquet luc,louis marty sète,7,klyamar oleksiy,9,3,7,10,2,-,17,-,47%,24%,14,-,-,9,64%,-
4795,2020-12-01,cannes,marquet luc,louis marty sète,8,gelinski danilo,2,1,2,14,-,1,-,-,.,.,1,-,-,1,100%,-
4795,2020-12-01,cannes,marquet luc,louis marty sète,9,koncilja danijel,7,2,6,9,-,-,-,-,.,.,8,1,-,6,75%,1
4795,2020-12-01,cannes,marquet luc,louis marty sète,13,averill taylor,10,5,6,14,3,1,-,-,.,.,10,-,1,7,70%,2
4795,2020-12-01,cannes,marquet luc,louis marty sète,14,mouiel  jérémie (l),-,-,-,-,-,-,18,-,61%,56%,-,-,-,-,.,-
4795,2020-12-01,cannes,marquet luc,louis marty sète,16,rodriguez kévin,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4795,2020-12-01,cannes,marquet luc,louis marty sète,18,williams lincoln,15,6,11,8,2,-,-,-,.,.,20,1,1,12,60%,3
4795,2020-12-01,cannes,marquet luc,louis marty sète,19,lacassie florian,-,-,-,1,-,-,1,-,100%,0%,-,-,-,-,.,-
4795,2020-12-01,cannes,marquet luc,louis marty sète,,totals,53,23,34,74,11,4,46,4,48%,35%,62,2,2,41,66%,8
