Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
4874,2021-02-07,nantes rezé,bertini fulvio,arthur dugast reze,1,michalovic peter,24,9,19,13,-,1,-,-,.,.,37,4,1,21,57%,2
4874,2021-02-07,nantes rezé,bertini fulvio,arthur dugast reze,2,auffray amaury,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4874,2021-02-07,nantes rezé,bertini fulvio,arthur dugast reze,3,noda blanco sergio,7,4,2,10,1,-,21,2,62%,33%,10,-,2,5,50%,2
4874,2021-02-07,nantes rezé,bertini fulvio,arthur dugast reze,4,galtie timothé,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4874,2021-02-07,nantes rezé,bertini fulvio,arthur dugast reze,5,bartos adam,12,5,3,15,2,2,20,2,25%,5%,23,2,3,8,35%,2
4874,2021-02-07,nantes rezé,bertini fulvio,arthur dugast reze,6,henry mederic,7,2,4,20,3,1,2,-,50%,50%,5,-,-,3,60%,3
4874,2021-02-07,nantes rezé,bertini fulvio,arthur dugast reze,7,cardin célestin,1,-,-1,3,1,-,-,-,.,.,3,1,-,1,33%,-
4874,2021-02-07,nantes rezé,bertini fulvio,arthur dugast reze,8,groc lucas,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4874,2021-02-07,nantes rezé,bertini fulvio,arthur dugast reze,10,peironet steve (l),-,-,-5,-,-,-,29,5,48%,28%,-,-,-,-,.,-
4874,2021-02-07,nantes rezé,bertini fulvio,arthur dugast reze,13,fedrizzi michele,6,1,-,8,3,-,15,1,47%,20%,13,-,2,5,38%,1
4874,2021-02-07,nantes rezé,bertini fulvio,arthur dugast reze,14,ruiz borja,13,4,10,16,1,-,-,-,.,.,11,1,1,8,73%,5
4874,2021-02-07,nantes rezé,bertini fulvio,arthur dugast reze,15,meyer leo,6,4,5,24,1,3,2,-,0%,0%,5,-,-,3,60%,-
4874,2021-02-07,nantes rezé,bertini fulvio,arthur dugast reze,,totals,76,29,37,109,12,7,89,10,45%,22%,107,8,9,54,50%,15
