Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
4841,2020-12-12,narbonne,falasca guillermo,lawson body poitiers,1,bardoul symon,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4841,2020-12-12,narbonne,falasca guillermo,lawson body poitiers,3,bassereau rémi,5,-,-2,9,2,-,25,2,32%,20%,17,1,2,5,29%,-
4841,2020-12-12,narbonne,falasca guillermo,lawson body poitiers,4,gueye moussé,8,2,4,6,2,-,-,-,.,.,9,1,1,6,67%,2
4841,2020-12-12,narbonne,falasca guillermo,lawson body poitiers,5,uriarte nicolas,2,1,2,18,-,-,-,-,.,.,1,-,-,1,100%,1
4841,2020-12-12,narbonne,falasca guillermo,lawson body poitiers,7,verissimo allan,4,3,1,7,1,-,9,-,67%,44%,12,2,-,4,33%,-
4841,2020-12-12,narbonne,falasca guillermo,lawson body poitiers,8,gabin alexandre,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4841,2020-12-12,narbonne,falasca guillermo,lawson body poitiers,9,bouguerra aymen,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
4841,2020-12-12,narbonne,falasca guillermo,lawson body poitiers,10,durand théo (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4841,2020-12-12,narbonne,falasca guillermo,lawson body poitiers,11,hirsch simon,15,6,4,14,6,-,-,-,.,.,39,3,2,12,31%,3
4841,2020-12-12,narbonne,falasca guillermo,lawson body poitiers,12,zerba nicolas,2,-,-2,6,2,-,-,-,.,.,8,1,1,2,25%,-
4841,2020-12-12,narbonne,falasca guillermo,lawson body poitiers,14,arzac ludovic,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4841,2020-12-12,narbonne,falasca guillermo,lawson body poitiers,16,duee ludovic (l),-,-,-,-,-,-,23,-,65%,35%,-,-,-,-,.,-
4841,2020-12-12,narbonne,falasca guillermo,lawson body poitiers,17,zanotti lisandro,13,3,3,14,3,2,29,2,41%,24%,27,4,1,10,37%,1
4841,2020-12-12,narbonne,falasca guillermo,lawson body poitiers,18,ramos martin,15,4,15,16,-,1,1,-,0%,0%,19,-,-,13,68%,1
4841,2020-12-12,narbonne,falasca guillermo,lawson body poitiers,,totals,64,19,25,92,16,3,87,4,47%,28%,132,12,7,53,40%,8
