Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
4869,2021-01-31,paris,rougeyron dorian,pierre charpy paris 13,1,hernan guillermo,-,-,-2,12,-,-,1,1,0%,0%,2,1,-,-,0%,-
4869,2021-01-31,paris,rougeyron dorian,pierre charpy paris 13,2,marty joshua,-,-,-,5,-,-,-,-,.,.,-,-,-,-,.,-
4869,2021-01-31,paris,rougeyron dorian,pierre charpy paris 13,3,fukuzawa tatsuya,2,1,-1,5,2,-,6,-,83%,67%,5,-,1,1,20%,1
4869,2021-01-31,paris,rougeyron dorian,pierre charpy paris 13,8,neraudau robin,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
4869,2021-01-31,paris,rougeyron dorian,pierre charpy paris 13,9,truhtchev axel,11,8,-,11,2,1,21,1,57%,33%,27,5,3,10,37%,-
4869,2021-01-31,paris,rougeyron dorian,pierre charpy paris 13,10,martins sene luiz,7,4,4,10,1,1,1,-,0%,0%,12,1,1,5,42%,1
4869,2021-01-31,paris,rougeyron dorian,pierre charpy paris 13,11,kujundzic miran,18,6,11,21,4,2,23,1,57%,22%,31,1,1,14,45%,2
4869,2021-01-31,paris,rougeyron dorian,pierre charpy paris 13,12,toure ibrahim,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4869,2021-01-31,paris,rougeyron dorian,pierre charpy paris 13,14,diez benjamin (l),-,-,-,-,-,-,14,-,43%,29%,-,-,-,-,.,-
4869,2021-01-31,paris,rougeyron dorian,pierre charpy paris 13,15,rouzier antonin,13,1,3,16,3,-,-,-,.,.,32,1,6,13,41%,-
4869,2021-01-31,paris,rougeyron dorian,pierre charpy paris 13,17,gotsev svetoslav,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
4869,2021-01-31,paris,rougeyron dorian,pierre charpy paris 13,19,prevert  gildas,7,4,2,11,3,1,-,-,.,.,8,2,-,3,38%,3
4869,2021-01-31,paris,rougeyron dorian,pierre charpy paris 13,,totals,58,24,17,92,15,5,66,3,55%,30%,117,11,12,46,39%,7
