Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5915,2022-04-24,narbonne,falasca guillermo,robert grenon tours,3,bassereau rémi,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5915,2022-04-24,narbonne,falasca guillermo,robert grenon tours,4,socie victor,6,1,-1,8,2,-,14,2,21%,14%,11,2,1,6,55%,-
5915,2022-04-24,narbonne,falasca guillermo,robert grenon tours,5,uriarte nicolas,1,-,1,12,-,-,-,-,.,.,2,-,-,1,50%,-
5915,2022-04-24,narbonne,falasca guillermo,robert grenon tours,6,jouffroy quentin,-,-,-1,2,1,-,-,-,.,.,-,-,-,-,.,-
5915,2022-04-24,narbonne,falasca guillermo,robert grenon tours,8,gabin alexandre,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5915,2022-04-24,narbonne,falasca guillermo,robert grenon tours,9,bouguerra aymen,3,-,-3,3,2,-,15,2,13%,13%,7,2,-,3,43%,-
5915,2022-04-24,narbonne,falasca guillermo,robert grenon tours,10,durand théo (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5915,2022-04-24,narbonne,falasca guillermo,robert grenon tours,12,zerba nicolas,5,3,3,8,2,-,-,-,.,.,6,-,-,3,50%,2
5915,2022-04-24,narbonne,falasca guillermo,robert grenon tours,15,faganas julien,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5915,2022-04-24,narbonne,falasca guillermo,robert grenon tours,16,duee ludovic (l),-,-,-2,-,-,-,21,2,43%,24%,-,-,-,-,.,-
5915,2022-04-24,narbonne,falasca guillermo,robert grenon tours,17,zanotti lisandro,11,3,4,12,2,1,11,1,45%,45%,19,2,2,10,53%,-
5915,2022-04-24,narbonne,falasca guillermo,robert grenon tours,18,ramos martin,6,-,3,11,2,-,1,-,100%,100%,9,-,1,5,56%,1
5915,2022-04-24,narbonne,falasca guillermo,robert grenon tours,20,rodrigues de araujo rafael,11,2,1,8,6,-,-,-,.,.,24,4,-,10,42%,1
5915,2022-04-24,narbonne,falasca guillermo,robert grenon tours,,totals,43,9,5,64,17,1,62,7,32%,24%,78,10,4,38,49%,4
