Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5422,2022-01-08,toulouse,sapinart stéphane,andré brouat toulouse,2,d'hollander paul,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5422,2022-01-08,toulouse,sapinart stéphane,andré brouat toulouse,4,jorna gijs,8,4,4,12,-,-,24,2,54%,17%,14,1,1,5,36%,3
5422,2022-01-08,toulouse,sapinart stéphane,andré brouat toulouse,5,pothron antoine,1,-,1,1,-,-,6,-,67%,33%,2,-,-,1,50%,-
5422,2022-01-08,toulouse,sapinart stéphane,andré brouat toulouse,6,kaba kevin,13,4,10,11,2,-,1,-,0%,0%,10,-,1,7,70%,6
5422,2022-01-08,toulouse,sapinart stéphane,andré brouat toulouse,7,boissinot axel,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5422,2022-01-08,toulouse,sapinart stéphane,andré brouat toulouse,8,panou joachim,8,2,-2,14,3,-,25,3,48%,12%,17,1,3,7,41%,1
5422,2022-01-08,toulouse,sapinart stéphane,andré brouat toulouse,9,cagliari daniel,24,10,14,25,3,5,-,-,.,.,35,3,4,19,54%,-
5422,2022-01-08,toulouse,sapinart stéphane,andré brouat toulouse,10,martins sene luiz,9,5,7,9,1,-,1,-,100%,0%,12,-,1,8,67%,1
5422,2022-01-08,toulouse,sapinart stéphane,andré brouat toulouse,11,pontes veloso thiago,2,1,1,13,-,-,-,-,.,.,3,1,-,2,67%,-
5422,2022-01-08,toulouse,sapinart stéphane,andré brouat toulouse,12,madsen oskar,3,-,3,9,-,-,-,-,.,.,5,-,-,3,60%,-
5422,2022-01-08,toulouse,sapinart stéphane,andré brouat toulouse,15,nack minyem lohan,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5422,2022-01-08,toulouse,sapinart stéphane,andré brouat toulouse,17,assani-vignau titouan (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5422,2022-01-08,toulouse,sapinart stéphane,andré brouat toulouse,18,santucci facundo (l),-,-,-,-,-,-,25,-,60%,36%,-,-,-,-,.,-
5422,2022-01-08,toulouse,sapinart stéphane,andré brouat toulouse,20,butler nicholas,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5422,2022-01-08,toulouse,sapinart stéphane,andré brouat toulouse,,totals,68,26,38,94,9,5,82,5,55%,22%,98,6,10,52,53%,11
