Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5418,2022-03-01,poitiers,donat brice,lawson body poitiers,1,elsafy abdelhakem youssef hamdy,-,-,-2,3,1,-,-,-,.,.,4,-,1,-,0%,-
5418,2022-03-01,poitiers,donat brice,lawson body poitiers,2,cannessant tom,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5418,2022-03-01,poitiers,donat brice,lawson body poitiers,3,noda blanco sergio,14,3,8,16,1,2,32,2,38%,6%,24,2,1,12,50%,-
5418,2022-03-01,poitiers,donat brice,lawson body poitiers,4,ramon luca (l),-,-,-2,1,1,-,22,1,68%,32%,-,-,-,-,.,-
5418,2022-03-01,poitiers,donat brice,lawson body poitiers,5,concepcion rojas javier octavio,11,1,8,8,2,-,1,-,100%,0%,13,-,1,8,62%,3
5418,2022-03-01,poitiers,donat brice,lawson body poitiers,6,poglajen cristian,1,-,-,7,-,-,15,1,53%,20%,9,-,-,1,11%,-
5418,2022-03-01,poitiers,donat brice,lawson body poitiers,8,carisio sobrinho eduardo,1,-,-1,12,2,-,-,-,.,.,1,-,-,1,100%,-
5418,2022-03-01,poitiers,donat brice,lawson body poitiers,9,helfer thomas,-,-,-,3,-,-,-,-,.,.,-,-,-,-,.,-
5418,2022-03-01,poitiers,donat brice,lawson body poitiers,12,voulkidis théodoros,11,3,2,16,7,1,-,-,.,.,16,-,2,9,56%,1
5418,2022-03-01,poitiers,donat brice,lawson body poitiers,15,neves atu chizoba eduardo,16,3,7,11,4,-,-,-,.,.,34,4,1,14,41%,2
5418,2022-03-01,poitiers,donat brice,lawson body poitiers,18,truhtchev axel ,6,3,3,4,2,-,8,1,25%,0%,10,-,-,6,60%,-
5418,2022-03-01,poitiers,donat brice,lawson body poitiers,,totals,60,13,23,81,20,3,78,5,49%,15%,111,6,6,51,46%,6
