Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5380,2021-11-26,nice,redwitz rafael,gianmarchi-palmeira nice,1,lima bruno,28,9,17,15,4,-,2,-,0%,0%,38,2,5,24,63%,4
5380,2021-11-26,nice,redwitz rafael,gianmarchi-palmeira nice,3,marshall steven,11,5,4,11,3,-,10,1,90%,30%,20,2,1,10,50%,1
5380,2021-11-26,nice,redwitz rafael,gianmarchi-palmeira nice,4,cuk gojko,6,5,5,22,-,-,-,-,.,.,6,-,1,2,33%,4
5380,2021-11-26,nice,redwitz rafael,gianmarchi-palmeira nice,5,salerno hector,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
5380,2021-11-26,nice,redwitz rafael,gianmarchi-palmeira nice,6,le meur lilian (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5380,2021-11-26,nice,redwitz rafael,gianmarchi-palmeira nice,7,giraudo matias,5,4,-,16,5,2,-,-,.,.,3,-,-,1,33%,2
5380,2021-11-26,nice,redwitz rafael,gianmarchi-palmeira nice,8,ribbens jelle (l),-,-,-,-,-,-,21,-,43%,14%,-,-,-,-,.,-
5380,2021-11-26,nice,redwitz rafael,gianmarchi-palmeira nice,9,dukic marin,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5380,2021-11-26,nice,redwitz rafael,gianmarchi-palmeira nice,10,zonca paolo,12,4,3,17,3,-,29,2,55%,41%,29,3,1,11,38%,1
5380,2021-11-26,nice,redwitz rafael,gianmarchi-palmeira nice,11,mora hugo,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5380,2021-11-26,nice,redwitz rafael,gianmarchi-palmeira nice,12,ah kong rodney-ken,7,4,5,16,-,-,1,-,0%,0%,7,1,1,4,57%,3
5380,2021-11-26,nice,redwitz rafael,gianmarchi-palmeira nice,14,medina franco valentin,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5380,2021-11-26,nice,redwitz rafael,gianmarchi-palmeira nice,17,nack-minyem william,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5380,2021-11-26,nice,redwitz rafael,gianmarchi-palmeira nice,,totals,69,31,34,98,15,2,63,3,54%,29%,103,8,9,52,50%,15
