Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5484,2022-03-06,montpellier,lecat olivier,louis marty sète,1,gonzalez panton javier,3,2,3,8,-,-,-,-,.,.,6,-,-,3,50%,-
5484,2022-03-06,montpellier,lecat olivier,louis marty sète,2,vol mathieu,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5484,2022-03-06,montpellier,lecat olivier,louis marty sète,3,gill thomas,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5484,2022-03-06,montpellier,lecat olivier,louis marty sète,6,demyanenko danny,7,3,5,17,1,1,-,-,.,.,6,-,1,4,67%,2
5484,2022-03-06,montpellier,lecat olivier,louis marty sète,7,cardin célestin,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5484,2022-03-06,montpellier,lecat olivier,louis marty sète,8,lyneel julien,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
5484,2022-03-06,montpellier,lecat olivier,louis marty sète,10,lazo nicolas,18,10,13,16,-,6,13,2,54%,38%,20,2,1,12,60%,-
5484,2022-03-06,montpellier,lecat olivier,louis marty sète,11,faure theo,11,4,7,14,2,-,-,-,.,.,13,-,2,8,62%,3
5484,2022-03-06,montpellier,lecat olivier,louis marty sète,13,palacios ezequiel,8,5,2,12,1,1,24,2,46%,21%,18,2,1,7,39%,-
5484,2022-03-06,montpellier,lecat olivier,louis marty sète,14,le goff nicolas,14,10,12,5,2,1,1,-,0%,0%,7,-,-,6,86%,7
5484,2022-03-06,montpellier,lecat olivier,louis marty sète,16,gonzalez alexis (l),-,-,-1,-,-,-,7,1,86%,86%,-,-,-,-,.,-
5484,2022-03-06,montpellier,lecat olivier,louis marty sète,,totals,61,34,41,73,6,9,45,5,53%,36%,70,4,5,40,57%,12
