Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5924,2022-05-04,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,1,de leon guimaraes da silva hugo,5,1,-3,8,3,1,7,1,57%,43%,12,2,2,4,33%,-
5924,2022-05-04,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,2,ripoche arthur,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5924,2022-05-04,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,3,nevot thomas,1,-,-1,14,2,-,2,-,100%,50%,2,-,-,1,50%,-
5924,2022-05-04,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,4,rouzier antonin,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5924,2022-05-04,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,5,delbeke arthur,-,-,-,7,-,-,1,-,100%,0%,-,-,-,-,.,-
5924,2022-05-04,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,6,debes julian (l),-,-,-,-,-,-,20,-,65%,40%,-,-,-,-,.,-
5924,2022-05-04,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,7,nalobin alexey,8,4,-,12,7,-,3,-,100%,67%,10,1,-,5,50%,3
5924,2022-05-04,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,8,rebeyrol françois,20,10,10,16,3,3,27,-,48%,30%,37,2,5,16,43%,1
5924,2022-05-04,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,9,suihkonen niko,11,5,5,13,2,-,20,1,60%,40%,15,2,1,6,40%,5
5924,2022-05-04,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,10,paofai nohoarii,3,-,1,7,-,-,2,-,50%,50%,8,-,2,3,38%,-
5924,2022-05-04,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,11,martin antonello,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5924,2022-05-04,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,14,zuidberg chris,19,-,9,11,6,-,-,-,.,.,35,2,2,19,54%,-
5924,2022-05-04,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,15,ponsin arsène,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5924,2022-05-04,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,16,gomes ruben,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5924,2022-05-04,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,17,de jesus louis,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5924,2022-05-04,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,20,henry mederic,-,-,-,2,-,-,1,-,0%,0%,4,-,-,-,0%,-
5924,2022-05-04,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,,totals,67,20,21,90,23,4,83,2,59%,37%,123,9,12,54,44%,9
