Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5431,2022-01-15,sète,duflos patrick,pierre dumortier tourcoing,1,gauna maximiliano,6,2,2,9,4,1,1,-,100%,100%,8,-,-,5,63%,-
5431,2022-01-15,sète,duflos patrick,pierre dumortier tourcoing,3,chirivino maximiliano,2,1,2,14,-,1,2,-,0%,0%,1,-,-,1,100%,-
5431,2022-01-15,sète,duflos patrick,pierre dumortier tourcoing,4,geiler  baptiste,11,6,3,14,-,2,23,5,17%,9%,23,3,-,9,39%,-
5431,2022-01-15,sète,duflos patrick,pierre dumortier tourcoing,7,garcia matthieu,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5431,2022-01-15,sète,duflos patrick,pierre dumortier tourcoing,8,diop cheikh,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5431,2022-01-15,sète,duflos patrick,pierre dumortier tourcoing,9,picard  tom,-,-,-1,-,-,-,1,-,100%,0%,1,1,-,-,0%,-
5431,2022-01-15,sète,duflos patrick,pierre dumortier tourcoing,10,sclater ryan,20,9,7,20,4,3,6,1,17%,0%,34,3,5,15,44%,2
5431,2022-01-15,sète,duflos patrick,pierre dumortier tourcoing,11,mabiala vincent,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5431,2022-01-15,sète,duflos patrick,pierre dumortier tourcoing,13,beriot timo,1,-,-1,1,1,-,1,1,0%,0%,1,-,-,1,100%,-
5431,2022-01-15,sète,duflos patrick,pierre dumortier tourcoing,14,deveze romain (l),-,-,-3,-,-,-,25,3,36%,20%,-,-,-,-,.,-
5431,2022-01-15,sète,duflos patrick,pierre dumortier tourcoing,15,karlitzek moritz,15,7,2,28,6,2,28,3,32%,25%,22,2,2,13,59%,-
5431,2022-01-15,sète,duflos patrick,pierre dumortier tourcoing,18,kreek ardo,10,3,4,22,5,2,1,-,100%,100%,12,1,-,7,58%,1
5431,2022-01-15,sète,duflos patrick,pierre dumortier tourcoing,,totals,65,28,15,108,20,11,88,13,30%,18%,102,10,7,51,50%,3
