Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5458,2022-02-11,nantes rezé,henno hubert,gianmarchi-palmeira nice,2,bazin yannick,3,2,2,5,1,-,-,-,.,.,2,-,-,1,50%,2
5458,2022-02-11,nantes rezé,henno hubert,gianmarchi-palmeira nice,3,de souza saraiva michel,10,3,5,12,2,-,1,-,0%,0%,15,1,2,9,60%,1
5458,2022-02-11,nantes rezé,henno hubert,gianmarchi-palmeira nice,5,bartos adam,2,-,-2,7,2,-,10,1,40%,20%,4,-,1,2,50%,-
5458,2022-02-11,nantes rezé,henno hubert,gianmarchi-palmeira nice,7,huetz françois,1,1,-,3,1,1,-,-,.,.,1,-,-,-,0%,-
5458,2022-02-11,nantes rezé,henno hubert,gianmarchi-palmeira nice,8,francois kévin,3,2,1,7,1,2,13,1,46%,23%,1,-,-,1,100%,-
5458,2022-02-11,nantes rezé,henno hubert,gianmarchi-palmeira nice,9,moraes silva davy,19,3,7,13,5,1,-,-,.,.,32,3,4,17,53%,1
5458,2022-02-11,nantes rezé,henno hubert,gianmarchi-palmeira nice,10,peironet steve (l),-,-,-1,-,-,-,23,1,61%,35%,-,-,-,-,.,-
5458,2022-02-11,nantes rezé,henno hubert,gianmarchi-palmeira nice,13,lemeur tanguy,-,-,-1,1,-,-,4,1,25%,25%,-,-,-,-,.,-
5458,2022-02-11,nantes rezé,henno hubert,gianmarchi-palmeira nice,14,loupias mathias,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
5458,2022-02-11,nantes rezé,henno hubert,gianmarchi-palmeira nice,15,de oliveira montes da silva petrus,8,3,6,20,-,2,-,-,.,.,12,1,1,6,50%,-
5458,2022-02-11,nantes rezé,henno hubert,gianmarchi-palmeira nice,16,neraudau robin,2,1,-,8,2,1,-,-,.,.,1,-,-,1,100%,-
5458,2022-02-11,nantes rezé,henno hubert,gianmarchi-palmeira nice,17,lopez pascual tomas,10,2,4,12,3,1,22,-,45%,5%,19,-,3,9,47%,-
5458,2022-02-11,nantes rezé,henno hubert,gianmarchi-palmeira nice,,totals,58,17,21,89,17,8,73,4,48%,21%,87,5,11,46,53%,4
