Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5325,2021-10-15,montpellier,lecat olivier,gianmarchi-palmeira nice,1,gonzalez panton javier,4,4,4,16,-,1,-,-,.,.,1,-,-,1,100%,2
5325,2021-10-15,montpellier,lecat olivier,gianmarchi-palmeira nice,2,vol mathieu (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5325,2021-10-15,montpellier,lecat olivier,gianmarchi-palmeira nice,3,gill thomas,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5325,2021-10-15,montpellier,lecat olivier,gianmarchi-palmeira nice,6,demyanenko danny,8,4,7,10,1,-,-,-,.,.,7,-,-,5,71%,3
5325,2021-10-15,montpellier,lecat olivier,gianmarchi-palmeira nice,7,cardin célestin,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5325,2021-10-15,montpellier,lecat olivier,gianmarchi-palmeira nice,8,lyneel julien,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5325,2021-10-15,montpellier,lecat olivier,gianmarchi-palmeira nice,9,krajcovic simon,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5325,2021-10-15,montpellier,lecat olivier,gianmarchi-palmeira nice,10,lazo nicolas,7,3,3,11,2,1,16,1,44%,19%,13,-,1,5,38%,1
5325,2021-10-15,montpellier,lecat olivier,gianmarchi-palmeira nice,11,faure theo,14,5,10,15,2,-,-,-,.,.,20,1,1,12,60%,2
5325,2021-10-15,montpellier,lecat olivier,gianmarchi-palmeira nice,13,palacios ezequiel,6,4,-,10,1,-,11,1,55%,18%,20,3,1,6,30%,-
5325,2021-10-15,montpellier,lecat olivier,gianmarchi-palmeira nice,14,le goff nicolas,7,3,4,12,2,-,-,-,.,.,4,-,1,3,75%,4
5325,2021-10-15,montpellier,lecat olivier,gianmarchi-palmeira nice,16,gonzalez alexis (l),-,-,-,-,-,-,8,-,88%,63%,-,-,-,-,.,-
5325,2021-10-15,montpellier,lecat olivier,gianmarchi-palmeira nice,20,lecat julien,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5325,2021-10-15,montpellier,lecat olivier,gianmarchi-palmeira nice,,totals,46,23,28,74,8,2,35,2,57%,29%,65,4,4,32,49%,12
