Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5386,2021-11-27,chaumont,prandi silvano,palestra chaumont,1,gutierrez suarez josé miguel,-,-,-,-,-,-,1,-,0%,0%,-,-,-,-,.,-
5386,2021-11-27,chaumont,prandi silvano,palestra chaumont,2,mergarejo osniel,6,1,2,10,-,1,21,1,43%,33%,18,2,1,5,28%,-
5386,2021-11-27,chaumont,prandi silvano,palestra chaumont,4,gueye moussé,3,1,2,2,1,-,-,-,.,.,4,-,-,2,50%,1
5386,2021-11-27,chaumont,prandi silvano,palestra chaumont,5,laumon maxime,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5386,2021-11-27,chaumont,prandi silvano,palestra chaumont,6,corre raphaël,-,-,-3,8,2,-,-,-,.,.,2,1,-,-,0%,-
5386,2021-11-27,chaumont,prandi silvano,palestra chaumont,7,bouleau pierre (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5386,2021-11-27,chaumont,prandi silvano,palestra chaumont,8,plak fabian,6,-,2,13,4,-,2,-,100%,50%,10,-,-,6,60%,-
5386,2021-11-27,chaumont,prandi silvano,palestra chaumont,9,dadash adeh karil,-,-,-1,3,1,-,-,-,.,.,1,-,-,-,0%,-
5386,2021-11-27,chaumont,prandi silvano,palestra chaumont,10,aciobanitei robert-adrian,10,4,-,12,2,-,22,2,55%,27%,22,2,4,10,45%,-
5386,2021-11-27,chaumont,prandi silvano,palestra chaumont,12,herrera jaime jesus,8,2,-2,7,4,-,-,-,.,.,20,3,3,6,30%,2
5386,2021-11-27,chaumont,prandi silvano,palestra chaumont,14,da silva cédric,-,-,-1,1,1,-,-,-,.,.,-,-,-,-,.,-
5386,2021-11-27,chaumont,prandi silvano,palestra chaumont,17,alonso roamy,5,-,4,6,1,-,-,-,.,.,6,-,-,5,83%,-
5386,2021-11-27,chaumont,prandi silvano,palestra chaumont,19,massimino franco (l),-,-,-,-,-,-,12,-,75%,25%,-,-,-,-,.,-
5386,2021-11-27,chaumont,prandi silvano,palestra chaumont,,totals,38,8,3,62,16,1,58,3,55%,29%,83,8,8,34,41%,3
