Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5487,2022-03-12,nantes rezé,henno hubert,pierre dumortier tourcoing,3,de souza saraiva michel,12,6,9,15,1,1,1,-,0%,0%,14,-,2,5,36%,6
5487,2022-03-12,nantes rezé,henno hubert,pierre dumortier tourcoing,4,galtie timothé,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5487,2022-03-12,nantes rezé,henno hubert,pierre dumortier tourcoing,5,bartos adam,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
5487,2022-03-12,nantes rezé,henno hubert,pierre dumortier tourcoing,7,huetz françois,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5487,2022-03-12,nantes rezé,henno hubert,pierre dumortier tourcoing,8,francois kévin,10,6,2,10,3,-,16,4,25%,19%,16,1,-,7,44%,3
5487,2022-03-12,nantes rezé,henno hubert,pierre dumortier tourcoing,9,moraes silva davy,15,4,7,16,5,2,-,-,.,.,16,2,1,11,69%,2
5487,2022-03-12,nantes rezé,henno hubert,pierre dumortier tourcoing,10,peironet steve (l),-,-,-7,-,-,-,25,7,36%,12%,-,-,-,-,.,-
5487,2022-03-12,nantes rezé,henno hubert,pierre dumortier tourcoing,13,lemeur tanguy,-,-,-,-,-,-,2,-,50%,50%,-,-,-,-,.,-
5487,2022-03-12,nantes rezé,henno hubert,pierre dumortier tourcoing,15,de oliveira montes da silva petrus,7,4,4,16,2,2,-,-,.,.,4,-,1,1,25%,4
5487,2022-03-12,nantes rezé,henno hubert,pierre dumortier tourcoing,16,neraudau robin,2,1,-,15,2,-,-,-,.,.,1,-,-,1,100%,1
5487,2022-03-12,nantes rezé,henno hubert,pierre dumortier tourcoing,17,lopez pascual tomas,9,-,3,18,1,-,17,1,47%,29%,24,2,2,9,38%,-
5487,2022-03-12,nantes rezé,henno hubert,pierre dumortier tourcoing,,totals,55,21,18,91,14,5,61,12,36%,20%,75,5,6,34,45%,16
