Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5466,2022-02-18,paris,rougeyron dorian,pierre dumortier tourcoing,1,hernan guillermo,-,-,-3,12,3,-,-,-,.,.,-,-,-,-,.,-
5466,2022-02-18,paris,rougeyron dorian,pierre dumortier tourcoing,2,motta paes kellian,-,-,-1,1,1,-,-,-,.,.,-,-,-,-,.,-
5466,2022-02-18,paris,rougeyron dorian,pierre dumortier tourcoing,3,marty joshua,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
5466,2022-02-18,paris,rougeyron dorian,pierre dumortier tourcoing,4,poda danny,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5466,2022-02-18,paris,rougeyron dorian,pierre dumortier tourcoing,5,michelucci moralez renan,10,1,3,14,4,-,-,-,.,.,13,-,3,9,69%,1
5466,2022-02-18,paris,rougeyron dorian,pierre dumortier tourcoing,6,lawani ibrahim,14,3,-3,17,8,1,1,1,0%,0%,27,4,4,12,44%,1
5466,2022-02-18,paris,rougeyron dorian,pierre dumortier tourcoing,8,kovacevic nikola,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5466,2022-02-18,paris,rougeyron dorian,pierre dumortier tourcoing,9,mendez nicolas,4,-,-,13,3,-,29,-,59%,34%,14,-,1,4,29%,-
5466,2022-02-18,paris,rougeyron dorian,pierre dumortier tourcoing,11,kujundzic miran,15,3,7,14,5,2,24,2,54%,38%,23,1,-,13,57%,-
5466,2022-02-18,paris,rougeyron dorian,pierre dumortier tourcoing,14,diez benjamin (l),-,-,-2,-,-,-,23,2,30%,17%,-,-,-,-,.,-
5466,2022-02-18,paris,rougeyron dorian,pierre dumortier tourcoing,15,fiel david,9,4,3,15,3,2,1,-,0%,0%,10,3,-,4,40%,3
5466,2022-02-18,paris,rougeyron dorian,pierre dumortier tourcoing,18,jurkovics mathaus,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5466,2022-02-18,paris,rougeyron dorian,pierre dumortier tourcoing,,totals,52,11,4,87,27,5,78,5,47%,29%,87,8,8,42,48%,5
