Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5336,2021-10-23,cambrai,ondrusek roman,espace omnisports plessis-robinson,1,kroiss philipp (l),-,-,-2,-,-,-,22,2,59%,45%,-,-,-,-,.,-
5336,2021-10-23,cambrai,ondrusek roman,espace omnisports plessis-robinson,2,morchoisne théo,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5336,2021-10-23,cambrai,ondrusek roman,espace omnisports plessis-robinson,3,osoria rodriguez livan,9,2,4,12,2,1,1,-,100%,100%,14,2,1,8,57%,-
5336,2021-10-23,cambrai,ondrusek roman,espace omnisports plessis-robinson,4,takaniko boris,1,-,-,1,1,-,1,-,100%,0%,1,-,-,1,100%,-
5336,2021-10-23,cambrai,ondrusek roman,espace omnisports plessis-robinson,5,lalisse  rémy,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5336,2021-10-23,cambrai,ondrusek roman,espace omnisports plessis-robinson,6,dutra oliveira yago,14,2,4,16,2,-,36,2,47%,42%,30,2,4,14,47%,-
5336,2021-10-23,cambrai,ondrusek roman,espace omnisports plessis-robinson,7,villard paul,12,5,6,10,1,-,20,1,65%,50%,22,1,3,10,45%,2
5336,2021-10-23,cambrai,ondrusek roman,espace omnisports plessis-robinson,8,lengrand fabien,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5336,2021-10-23,cambrai,ondrusek roman,espace omnisports plessis-robinson,9,truhtchev axel,4,1,1,3,1,1,3,-,33%,33%,8,1,1,3,38%,-
5336,2021-10-23,cambrai,ondrusek roman,espace omnisports plessis-robinson,10,marshman michael,-,-,-1,1,1,-,-,-,.,.,-,-,-,-,.,-
5336,2021-10-23,cambrai,ondrusek roman,espace omnisports plessis-robinson,11,pepin tinaël,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5336,2021-10-23,cambrai,ondrusek roman,espace omnisports plessis-robinson,12,ropret gregor,1,-,-2,13,3,-,1,-,0%,0%,1,-,-,1,100%,-
5336,2021-10-23,cambrai,ondrusek roman,espace omnisports plessis-robinson,13,tupchii vasyl,20,9,11,17,4,2,-,-,.,.,34,2,3,15,44%,3
5336,2021-10-23,cambrai,ondrusek roman,espace omnisports plessis-robinson,14,grosnon quentin (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5336,2021-10-23,cambrai,ondrusek roman,espace omnisports plessis-robinson,17,jecmenica ivan,5,2,4,14,-,-,-,-,.,.,9,-,1,4,44%,1
5336,2021-10-23,cambrai,ondrusek roman,espace omnisports plessis-robinson,,totals,66,21,25,87,15,4,84,5,55%,44%,119,8,13,56,47%,6
