Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5350,2021-10-31,sète,duflos patrick,louis marty sète,1,gauna maximiliano,5,1,3,11,1,-,-,-,.,.,6,1,-,4,67%,1
5350,2021-10-31,sète,duflos patrick,louis marty sète,3,chirivino maximiliano,-,-,-,10,-,-,-,-,.,.,-,-,-,-,.,-
5350,2021-10-31,sète,duflos patrick,louis marty sète,4,geiler  baptiste,7,4,6,12,-,1,18,-,72%,50%,12,1,-,3,25%,3
5350,2021-10-31,sète,duflos patrick,louis marty sète,7,garcia matthieu,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5350,2021-10-31,sète,duflos patrick,louis marty sète,8,diop cheikh,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5350,2021-10-31,sète,duflos patrick,louis marty sète,9,picard  tom,-,-,-,-,-,-,2,-,100%,100%,-,-,-,-,.,-
5350,2021-10-31,sète,duflos patrick,louis marty sète,10,sclater ryan,19,6,13,9,1,1,-,-,.,.,35,3,2,18,51%,-
5350,2021-10-31,sète,duflos patrick,louis marty sète,11,mabiala vincent,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5350,2021-10-31,sète,duflos patrick,louis marty sète,13,beriot timo,1,-,1,1,-,-,1,-,100%,100%,1,-,-,1,100%,-
5350,2021-10-31,sète,duflos patrick,louis marty sète,14,deveze romain (l),1,-,-,-,-,-,15,1,53%,33%,1,-,-,1,100%,-
5350,2021-10-31,sète,duflos patrick,louis marty sète,15,karlitzek moritz,19,9,12,18,3,2,19,2,53%,42%,25,1,1,16,64%,1
5350,2021-10-31,sète,duflos patrick,louis marty sète,16,fouillade  hugo (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5350,2021-10-31,sète,duflos patrick,louis marty sète,18,kreek ardo,12,5,9,17,2,3,1,-,100%,0%,12,-,1,8,67%,1
5350,2021-10-31,sète,duflos patrick,louis marty sète,19,rippert tibo,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5350,2021-10-31,sète,duflos patrick,louis marty sète,,totals,64,25,44,78,7,7,56,3,63%,45%,92,6,4,51,55%,6
