Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5318,2021-10-08,tourcoing,motta paes mauricio,pierre dumortier tourcoing,1,lemay julien (l),-,-,-,-,-,-,21,-,67%,52%,-,-,-,-,.,-
5318,2021-10-08,tourcoing,motta paes mauricio,pierre dumortier tourcoing,2,loubeyre thibault (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5318,2021-10-08,tourcoing,motta paes mauricio,pierre dumortier tourcoing,4,chamala alix,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5318,2021-10-08,tourcoing,motta paes mauricio,pierre dumortier tourcoing,7,ramme felipi,11,4,5,12,2,-,26,1,46%,31%,20,3,-,9,45%,2
5318,2021-10-08,tourcoing,motta paes mauricio,pierre dumortier tourcoing,8,coulet eliot,-,-,-3,6,3,-,-,-,.,.,-,-,-,-,.,-
5318,2021-10-08,tourcoing,motta paes mauricio,pierre dumortier tourcoing,9,loser agustin,16,2,11,15,4,-,3,-,100%,67%,22,-,1,15,68%,1
5318,2021-10-08,tourcoing,motta paes mauricio,pierre dumortier tourcoing,10,winkelmuller julien,19,7,14,12,2,1,-,-,.,.,23,1,2,16,70%,2
5318,2021-10-08,tourcoing,motta paes mauricio,pierre dumortier tourcoing,11,roehrig simon,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
5318,2021-10-08,tourcoing,motta paes mauricio,pierre dumortier tourcoing,12,cardenas julio,-,-,-,-,-,-,1,-,0%,0%,-,-,-,-,.,-
5318,2021-10-08,tourcoing,motta paes mauricio,pierre dumortier tourcoing,13,vaccari gabriel,12,7,-1,19,5,3,24,2,29%,25%,22,3,3,9,41%,-
5318,2021-10-08,tourcoing,motta paes mauricio,pierre dumortier tourcoing,14,bultor daryl,12,5,4,12,6,1,2,1,50%,50%,10,-,1,7,70%,4
5318,2021-10-08,tourcoing,motta paes mauricio,pierre dumortier tourcoing,15,sanchez matias,-,-,-2,17,1,-,-,-,.,.,2,-,1,-,0%,-
5318,2021-10-08,tourcoing,motta paes mauricio,pierre dumortier tourcoing,17,bertolini gabriel,-,-,-1,-,-,-,-,-,.,.,1,-,1,-,0%,-
5318,2021-10-08,tourcoing,motta paes mauricio,pierre dumortier tourcoing,18,gempin grégory,-,-,-1,-,-,-,-,-,.,.,1,1,-,-,0%,-
5318,2021-10-08,tourcoing,motta paes mauricio,pierre dumortier tourcoing,,totals,70,25,26,94,23,5,77,4,48%,36%,101,8,9,56,55%,9
