Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5494,2022-03-19,plessis-robinson,logeais cédric,palais des victoires cannes la bocca,1,de leon guimaraes da silva hugo,4,1,1,6,1,-,10,1,50%,30%,6,-,1,4,67%,-
5494,2022-03-19,plessis-robinson,logeais cédric,palais des victoires cannes la bocca,3,nevot thomas,3,2,1,13,2,-,-,-,.,.,4,-,-,3,75%,-
5494,2022-03-19,plessis-robinson,logeais cédric,palais des victoires cannes la bocca,4,rouzier antonin,7,4,-1,13,3,1,-,-,.,.,20,1,4,6,30%,-
5494,2022-03-19,plessis-robinson,logeais cédric,palais des victoires cannes la bocca,5,delbeke arthur,-,-,-,4,-,-,-,-,.,.,-,-,-,-,.,-
5494,2022-03-19,plessis-robinson,logeais cédric,palais des victoires cannes la bocca,6,debes julian (l),-,-,-,-,-,-,15,-,80%,53%,-,-,-,-,.,-
5494,2022-03-19,plessis-robinson,logeais cédric,palais des victoires cannes la bocca,7,nalobin alexey,3,2,2,7,-,-,2,1,50%,50%,3,-,-,3,100%,-
5494,2022-03-19,plessis-robinson,logeais cédric,palais des victoires cannes la bocca,8,rebeyrol françois,13,7,8,14,4,1,18,-,56%,22%,23,1,-,11,48%,1
5494,2022-03-19,plessis-robinson,logeais cédric,palais des victoires cannes la bocca,9,suihkonen niko,11,4,7,15,1,1,22,2,36%,23%,18,1,-,8,44%,2
5494,2022-03-19,plessis-robinson,logeais cédric,palais des victoires cannes la bocca,10,paofai nohoarii,15,5,14,13,1,1,-,-,.,.,10,-,-,8,80%,6
5494,2022-03-19,plessis-robinson,logeais cédric,palais des victoires cannes la bocca,14,zuidberg chris,6,2,1,4,3,-,-,-,.,.,10,2,-,5,50%,1
5494,2022-03-19,plessis-robinson,logeais cédric,palais des victoires cannes la bocca,15,ponsin arsène,7,2,-,6,3,-,12,-,67%,17%,15,1,3,7,47%,-
5494,2022-03-19,plessis-robinson,logeais cédric,palais des victoires cannes la bocca,20,henry mederic,3,2,-,8,1,-,5,-,40%,20%,6,1,1,2,33%,1
5494,2022-03-19,plessis-robinson,logeais cédric,palais des victoires cannes la bocca,,totals,72,31,33,103,19,4,84,4,55%,29%,115,7,9,57,50%,11
