Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5405,2021-12-18,toulouse,sapinart stéphane,lawson body poitiers,2,d'hollander paul,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5405,2021-12-18,toulouse,sapinart stéphane,lawson body poitiers,4,jorna gijs,16,4,12,18,3,1,24,1,67%,38%,26,-,-,14,54%,1
5405,2021-12-18,toulouse,sapinart stéphane,lawson body poitiers,5,pothron antoine,1,-,-3,3,-,-,6,-,67%,33%,8,1,3,1,13%,-
5405,2021-12-18,toulouse,sapinart stéphane,lawson body poitiers,6,kaba kevin,7,1,6,12,-,-,1,-,100%,100%,12,1,-,7,58%,-
5405,2021-12-18,toulouse,sapinart stéphane,lawson body poitiers,7,boissinot axel (l),-,-,-3,2,-,-,24,3,46%,25%,-,-,-,-,.,-
5405,2021-12-18,toulouse,sapinart stéphane,lawson body poitiers,8,panou joachim,20,4,6,17,6,1,3,-,0%,0%,42,3,5,19,45%,-
5405,2021-12-18,toulouse,sapinart stéphane,lawson body poitiers,10,martins sene luiz,14,3,12,12,2,-,1,-,100%,100%,19,-,-,12,63%,2
5405,2021-12-18,toulouse,sapinart stéphane,lawson body poitiers,11,pontes veloso thiago,1,1,-2,14,2,-,-,-,.,.,3,1,-,1,33%,-
5405,2021-12-18,toulouse,sapinart stéphane,lawson body poitiers,12,madsen oskar,12,3,5,11,1,1,28,3,46%,36%,19,2,1,10,53%,1
5405,2021-12-18,toulouse,sapinart stéphane,lawson body poitiers,15,nack minyem lohan,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5405,2021-12-18,toulouse,sapinart stéphane,lawson body poitiers,16,nomaï leny,-,-,-,10,-,-,-,-,.,.,-,-,-,-,.,-
5405,2021-12-18,toulouse,sapinart stéphane,lawson body poitiers,17,assani-vignau titouan,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5405,2021-12-18,toulouse,sapinart stéphane,lawson body poitiers,,totals,71,16,33,99,14,3,87,7,53%,33%,129,8,9,64,50%,4
