Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5928,2022-05-11,nantes rezé,henno hubert,palais des victoires cannes la bocca,2,bazin yannick,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5928,2022-05-11,nantes rezé,henno hubert,palais des victoires cannes la bocca,5,bartos adam,12,3,9,9,1,1,9,1,44%,44%,18,-,1,11,61%,-
5928,2022-05-11,nantes rezé,henno hubert,palais des victoires cannes la bocca,7,huetz françois,8,4,1,20,4,1,1,-,100%,100%,14,2,1,6,43%,1
5928,2022-05-11,nantes rezé,henno hubert,palais des victoires cannes la bocca,8,francois kévin,16,7,8,26,3,6,24,1,29%,17%,28,3,1,10,36%,-
5928,2022-05-11,nantes rezé,henno hubert,palais des victoires cannes la bocca,9,moraes silva davy,16,6,7,19,4,1,-,-,.,.,29,1,4,11,38%,4
5928,2022-05-11,nantes rezé,henno hubert,palais des victoires cannes la bocca,12,pasquier julien (l),-,-,-3,-,-,-,34,3,44%,24%,-,-,-,-,.,-
5928,2022-05-11,nantes rezé,henno hubert,palais des victoires cannes la bocca,13,lemeur tanguy,-,-,-,-,-,-,2,-,50%,0%,-,-,-,-,.,-
5928,2022-05-11,nantes rezé,henno hubert,palais des victoires cannes la bocca,14,loupias mathias,8,1,6,14,1,-,-,-,.,.,13,1,-,8,62%,-
5928,2022-05-11,nantes rezé,henno hubert,palais des victoires cannes la bocca,15,de oliveira montes da silva petrus,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5928,2022-05-11,nantes rezé,henno hubert,palais des victoires cannes la bocca,16,neraudau robin,5,3,1,12,3,-,1,-,0%,0%,5,-,1,2,40%,3
5928,2022-05-11,nantes rezé,henno hubert,palais des victoires cannes la bocca,17,lopez pascual tomas,13,3,9,9,1,-,22,3,50%,23%,20,-,-,12,60%,1
5928,2022-05-11,nantes rezé,henno hubert,palais des victoires cannes la bocca,,totals,78,27,38,109,17,9,93,8,42%,24%,127,7,8,60,47%,9
