Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5874,2022-04-09,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,1,de leon guimaraes da silva hugo,14,4,8,12,2,-,22,2,45%,32%,22,-,2,12,55%,2
5874,2022-04-09,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,2,ripoche arthur,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5874,2022-04-09,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,3,nevot thomas,2,-,-2,17,3,-,-,-,.,.,6,1,-,2,33%,-
5874,2022-04-09,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,4,rouzier antonin,17,3,6,13,3,-,-,-,.,.,37,4,4,16,43%,1
5874,2022-04-09,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,5,delbeke arthur,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
5874,2022-04-09,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,6,debes julian (l),-,-,-2,-,-,-,23,2,48%,35%,-,-,-,-,.,-
5874,2022-04-09,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,7,nalobin alexey,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5874,2022-04-09,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,8,rebeyrol françois,7,1,5,4,1,-,7,1,29%,29%,7,-,-,7,100%,-
5874,2022-04-09,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,9,suihkonen niko,16,8,10,20,2,3,36,1,69%,47%,21,2,1,9,43%,4
5874,2022-04-09,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,10,paofai nohoarii,9,3,8,20,1,-,1,-,100%,100%,11,-,-,7,64%,2
5874,2022-04-09,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,11,martin antonello,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5874,2022-04-09,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,14,zuidberg chris,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5874,2022-04-09,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,15,ponsin arsène,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5874,2022-04-09,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,16,gomes ruben,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5874,2022-04-09,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,17,de jesus louis,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5874,2022-04-09,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,20,henry mederic,16,6,14,25,1,1,2,-,100%,50%,14,-,1,9,64%,6
5874,2022-04-09,plessis-robinson,logeais cédric,espace omnisports plessis-robinson,,totals,81,25,47,112,13,4,91,6,56%,40%,118,7,8,62,53%,15
