Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5359,2021-11-12,sète,duflos patrick,louis marty sète,1,gauna maximiliano,8,2,7,10,1,-,-,-,.,.,11,-,-,7,64%,1
5359,2021-11-12,sète,duflos patrick,louis marty sète,3,chirivino maximiliano,-,-,-1,19,1,-,1,-,0%,0%,-,-,-,-,.,-
5359,2021-11-12,sète,duflos patrick,louis marty sète,4,geiler  baptiste,10,4,6,14,1,1,14,1,71%,36%,21,1,1,9,43%,-
5359,2021-11-12,sète,duflos patrick,louis marty sète,7,garcia matthieu,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5359,2021-11-12,sète,duflos patrick,louis marty sète,8,diop cheikh,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5359,2021-11-12,sète,duflos patrick,louis marty sète,9,picard  tom,-,-,-,-,-,-,2,-,50%,50%,-,-,-,-,.,-
5359,2021-11-12,sète,duflos patrick,louis marty sète,10,sclater ryan,12,4,1,16,2,1,1,-,100%,0%,26,4,5,9,35%,2
5359,2021-11-12,sète,duflos patrick,louis marty sète,11,mabiala vincent,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5359,2021-11-12,sète,duflos patrick,louis marty sète,13,beriot timo,1,-,1,-,-,-,-,-,.,.,2,-,-,1,50%,-
5359,2021-11-12,sète,duflos patrick,louis marty sète,14,deveze romain (l),-,-,-,-,-,-,21,-,57%,43%,-,-,-,-,.,-
5359,2021-11-12,sète,duflos patrick,louis marty sète,15,karlitzek moritz,28,13,14,26,6,4,32,2,59%,47%,34,3,3,23,68%,1
5359,2021-11-12,sète,duflos patrick,louis marty sète,16,fouillade  hugo (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5359,2021-11-12,sète,duflos patrick,louis marty sète,18,kreek ardo,6,1,3,13,1,-,2,-,100%,100%,8,1,1,4,50%,2
5359,2021-11-12,sète,duflos patrick,louis marty sète,19,rippert tibo,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5359,2021-11-12,sète,duflos patrick,louis marty sète,,totals,65,24,31,98,12,6,73,3,62%,44%,102,9,10,53,52%,6
