Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5877,2022-04-13,poitiers,donat brice,lawson body poitiers,2,cannessant tom (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5877,2022-04-13,poitiers,donat brice,lawson body poitiers,3,noda blanco sergio,13,1,7,15,1,-,26,1,58%,0%,25,1,3,13,52%,-
5877,2022-04-13,poitiers,donat brice,lawson body poitiers,4,ramon luca (l),-,-,-,-,-,-,21,-,76%,14%,-,-,-,-,.,-
5877,2022-04-13,poitiers,donat brice,lawson body poitiers,5,concepcion rojas javier octavio,10,3,5,17,3,-,1,-,100%,0%,11,1,1,6,55%,4
5877,2022-04-13,poitiers,donat brice,lawson body poitiers,8,carisio sobrinho eduardo,2,1,-3,22,5,1,-,-,.,.,1,-,-,1,100%,-
5877,2022-04-13,poitiers,donat brice,lawson body poitiers,9,helfer thomas,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5877,2022-04-13,poitiers,donat brice,lawson body poitiers,10,prevert  gildas,1,1,1,-,-,-,-,-,.,.,-,-,-,-,.,1
5877,2022-04-13,poitiers,donat brice,lawson body poitiers,11,petrov georgi,9,1,1,11,5,1,17,-,65%,12%,14,1,2,8,57%,-
5877,2022-04-13,poitiers,donat brice,lawson body poitiers,12,voulkidis théodoros,9,3,-4,17,10,1,2,-,50%,0%,13,2,1,6,46%,2
5877,2022-04-13,poitiers,donat brice,lawson body poitiers,14,jeanlys samuel,-,-,-,1,-,-,-,-,.,.,1,-,-,-,0%,-
5877,2022-04-13,poitiers,donat brice,lawson body poitiers,15,neves atu chizoba eduardo,28,13,17,16,2,2,-,-,.,.,51,6,3,25,49%,1
5877,2022-04-13,poitiers,donat brice,lawson body poitiers,18,truhtchev axel ,3,-,-4,7,2,-,18,-,67%,11%,8,3,2,3,38%,-
5877,2022-04-13,poitiers,donat brice,lawson body poitiers,,totals,75,23,20,106,28,5,85,1,66%,8%,124,14,12,62,50%,8
