Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5384,2021-11-27,poitiers,donat brice,espace omnisports plessis-robinson,1,elsafy abdelhakem youssef hamdy,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5384,2021-11-27,poitiers,donat brice,espace omnisports plessis-robinson,2,cannessant tom (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5384,2021-11-27,poitiers,donat brice,espace omnisports plessis-robinson,3,noda blanco sergio,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5384,2021-11-27,poitiers,donat brice,espace omnisports plessis-robinson,4,ramon luca (l),-,-,-2,-,-,-,25,2,52%,40%,-,-,-,-,.,-
5384,2021-11-27,poitiers,donat brice,espace omnisports plessis-robinson,5,concepcion rojas javier octavio,11,7,7,6,3,-,-,-,.,.,12,-,1,7,58%,4
5384,2021-11-27,poitiers,donat brice,espace omnisports plessis-robinson,6,poglajen cristian,9,3,3,20,3,-,14,1,21%,7%,15,1,1,9,60%,-
5384,2021-11-27,poitiers,donat brice,espace omnisports plessis-robinson,8,carisio sobrinho eduardo,3,2,-1,14,3,-,2,-,0%,0%,3,1,-,2,67%,1
5384,2021-11-27,poitiers,donat brice,espace omnisports plessis-robinson,9,helfer thomas,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
5384,2021-11-27,poitiers,donat brice,espace omnisports plessis-robinson,10,prevert  gildas,2,-,1,3,1,-,2,-,50%,50%,3,-,-,2,67%,-
5384,2021-11-27,poitiers,donat brice,espace omnisports plessis-robinson,11,takaniko toafa,-,-,-1,1,-,-,-,-,.,.,1,1,-,-,0%,-
5384,2021-11-27,poitiers,donat brice,espace omnisports plessis-robinson,11,takaniko toafa (joker médical),-,-,-1,1,-,-,-,-,.,.,1,1,-,-,0%,-
5384,2021-11-27,poitiers,donat brice,espace omnisports plessis-robinson,12,voulkidis théodoros,9,4,3,16,5,3,1,-,100%,100%,9,1,-,5,56%,1
5384,2021-11-27,poitiers,donat brice,espace omnisports plessis-robinson,15,neves atu chizoba eduardo,18,2,5,12,3,1,1,-,100%,100%,38,5,5,17,45%,-
5384,2021-11-27,poitiers,donat brice,espace omnisports plessis-robinson,16,penchev rozalin zarkov,17,7,6,16,2,-,32,2,66%,38%,29,3,4,14,48%,3
5384,2021-11-27,poitiers,donat brice,espace omnisports plessis-robinson,,totals,69,25,20,91,20,4,77,5,52%,34%,111,13,11,56,50%,9
