Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5426,2022-01-26,cambrai,ondrusek roman,vanpoulle cambrai,1,kroiss philipp (l),-,-,-1,-,-,-,14,1,57%,43%,-,-,-,-,.,-
5426,2022-01-26,cambrai,ondrusek roman,vanpoulle cambrai,2,martinez gion ramon rénaldo,5,3,1,8,1,1,10,1,60%,20%,6,2,-,2,33%,2
5426,2022-01-26,cambrai,ondrusek roman,vanpoulle cambrai,3,osoria rodriguez livan,5,2,1,8,3,1,-,-,.,.,8,1,-,3,38%,1
5426,2022-01-26,cambrai,ondrusek roman,vanpoulle cambrai,4,takaniko boris,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5426,2022-01-26,cambrai,ondrusek roman,vanpoulle cambrai,5,lalisse  rémy (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5426,2022-01-26,cambrai,ondrusek roman,vanpoulle cambrai,6,dutra oliveira yago,4,1,-3,8,4,-,14,2,57%,29%,12,1,-,4,33%,-
5426,2022-01-26,cambrai,ondrusek roman,vanpoulle cambrai,7,villard paul,5,3,-1,6,2,-,10,1,50%,0%,7,2,1,4,57%,1
5426,2022-01-26,cambrai,ondrusek roman,vanpoulle cambrai,10,marshman michael,8,3,4,13,3,1,2,1,0%,0%,7,-,-,5,71%,2
5426,2022-01-26,cambrai,ondrusek roman,vanpoulle cambrai,11,pepin tinaël,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5426,2022-01-26,cambrai,ondrusek roman,vanpoulle cambrai,12,ropret gregor,1,-,-1,9,2,-,-,-,.,.,3,-,-,1,33%,-
5426,2022-01-26,cambrai,ondrusek roman,vanpoulle cambrai,13,tupchii vasyl,9,2,3,12,4,1,-,-,.,.,12,2,-,8,67%,-
5426,2022-01-26,cambrai,ondrusek roman,vanpoulle cambrai,14,grosnon quentin,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5426,2022-01-26,cambrai,ondrusek roman,vanpoulle cambrai,15,mitrasinovic tomislav,2,-,-,1,-,-,-,-,.,.,5,1,1,1,20%,1
5426,2022-01-26,cambrai,ondrusek roman,vanpoulle cambrai,17,jecmenica ivan,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5426,2022-01-26,cambrai,ondrusek roman,vanpoulle cambrai,,totals,39,14,3,65,19,4,50,6,54%,24%,60,9,2,28,47%,7
