Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5397,2021-12-11,cannes,dileo eduardo horacio,espace omnisports plessis-robinson,1,fromm christian,-,-,-1,1,-,-,5,1,0%,0%,2,-,-,-,0%,-
5397,2021-12-11,cannes,dileo eduardo horacio,espace omnisports plessis-robinson,2,gruvaeus daniel,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5397,2021-12-11,cannes,dileo eduardo horacio,espace omnisports plessis-robinson,3,bregent romain,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5397,2021-12-11,cannes,dileo eduardo horacio,espace omnisports plessis-robinson,4,tschupp allan,-,-,-2,11,2,-,1,-,0%,0%,-,-,-,-,.,-
5397,2021-12-11,cannes,dileo eduardo horacio,espace omnisports plessis-robinson,5,sossenheimer david,7,1,4,6,1,-,28,2,57%,32%,9,-,-,7,78%,-
5397,2021-12-11,cannes,dileo eduardo horacio,espace omnisports plessis-robinson,6,manuohalalo rodrigue,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5397,2021-12-11,cannes,dileo eduardo horacio,espace omnisports plessis-robinson,7,klyamar oleksiy,13,1,3,9,-,-,17,4,24%,24%,23,5,1,13,57%,-
5397,2021-12-11,cannes,dileo eduardo horacio,espace omnisports plessis-robinson,8,gelinski danilo,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5397,2021-12-11,cannes,dileo eduardo horacio,espace omnisports plessis-robinson,9,koncilja danijel,6,-,4,10,-,-,1,-,100%,100%,10,1,1,6,60%,-
5397,2021-12-11,cannes,dileo eduardo horacio,espace omnisports plessis-robinson,10,demiryurek okan (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5397,2021-12-11,cannes,dileo eduardo horacio,espace omnisports plessis-robinson,11,annicette wyllan,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5397,2021-12-11,cannes,dileo eduardo horacio,espace omnisports plessis-robinson,12,georgiev krasimir,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5397,2021-12-11,cannes,dileo eduardo horacio,espace omnisports plessis-robinson,13,battelli xavier,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5397,2021-12-11,cannes,dileo eduardo horacio,espace omnisports plessis-robinson,14,mouiel  jérémie (l),-,-,-2,-,-,-,10,2,50%,30%,-,-,-,-,.,-
5397,2021-12-11,cannes,dileo eduardo horacio,espace omnisports plessis-robinson,15,nelli gabriele,12,6,5,9,4,1,-,-,.,.,22,1,2,9,41%,2
5397,2021-12-11,cannes,dileo eduardo horacio,espace omnisports plessis-robinson,16,tafilagi amusia,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5397,2021-12-11,cannes,dileo eduardo horacio,espace omnisports plessis-robinson,17,cveticanin filip,6,4,4,12,2,-,1,-,0%,0%,5,-,-,2,40%,4
5397,2021-12-11,cannes,dileo eduardo horacio,espace omnisports plessis-robinson,20,menzel  jeffrey (joker medical),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5397,2021-12-11,cannes,dileo eduardo horacio,espace omnisports plessis-robinson,,totals,44,12,15,58,9,1,63,9,41%,27%,71,7,4,37,52%,6
