Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5382,2021-11-27,cambrai,ondrusek roman,louis marty sète,1,kroiss philipp (l),-,-,-1,-,-,-,16,1,56%,25%,-,-,-,-,.,-
5382,2021-11-27,cambrai,ondrusek roman,louis marty sète,2,martinez gion ramon renaldo,13,3,6,11,-,2,1,-,0%,0%,23,3,4,10,43%,1
5382,2021-11-27,cambrai,ondrusek roman,louis marty sète,3,osoria rodriguez livan,9,1,7,7,2,-,-,-,.,.,10,-,-,8,80%,1
5382,2021-11-27,cambrai,ondrusek roman,louis marty sète,4,takaniko boris,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
5382,2021-11-27,cambrai,ondrusek roman,louis marty sète,5,lalisse  rémy,2,2,1,1,-,-,7,1,29%,14%,1,-,-,1,100%,1
5382,2021-11-27,cambrai,ondrusek roman,louis marty sète,6,dutra oliveira yago,7,5,-1,8,5,2,22,1,64%,45%,17,2,-,5,29%,-
5382,2021-11-27,cambrai,ondrusek roman,louis marty sète,7,villard paul,6,1,2,10,-,1,21,2,62%,24%,14,1,1,5,36%,-
5382,2021-11-27,cambrai,ondrusek roman,louis marty sète,10,marshman michael,2,-,1,4,-,-,-,-,.,.,2,-,1,1,50%,1
5382,2021-11-27,cambrai,ondrusek roman,louis marty sète,11,pepin tinaël,1,1,-,2,-,-,-,-,.,.,2,-,1,-,0%,1
5382,2021-11-27,cambrai,ondrusek roman,louis marty sète,12,ropret gregor,1,1,-2,13,2,1,-,-,.,.,2,-,1,-,0%,-
5382,2021-11-27,cambrai,ondrusek roman,louis marty sète,14,grosnon quentin,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5382,2021-11-27,cambrai,ondrusek roman,louis marty sète,17,jecmenica ivan,6,2,3,5,1,-,-,-,.,.,8,1,1,4,50%,2
5382,2021-11-27,cambrai,ondrusek roman,louis marty sète,,totals,47,16,16,62,10,6,67,5,57%,30%,79,7,9,34,43%,7
