Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5878,2022-04-13,nantes rezé,henno hubert,andré brouat toulouse,2,bazin yannick,-,-,-,13,-,-,-,-,.,.,2,-,-,-,0%,-
5878,2022-04-13,nantes rezé,henno hubert,andré brouat toulouse,3,de souza saraiva michel,7,3,4,8,2,1,-,-,.,.,12,1,-,4,33%,2
5878,2022-04-13,nantes rezé,henno hubert,andré brouat toulouse,4,galtie timothé,-,-,-,-,-,-,1,-,100%,100%,-,-,-,-,.,-
5878,2022-04-13,nantes rezé,henno hubert,andré brouat toulouse,5,bartos adam,16,7,4,9,3,-,29,2,79%,38%,30,4,3,15,50%,1
5878,2022-04-13,nantes rezé,henno hubert,andré brouat toulouse,7,huetz françois,1,-,-1,8,2,-,1,-,100%,100%,3,-,-,1,33%,-
5878,2022-04-13,nantes rezé,henno hubert,andré brouat toulouse,8,francois kévin,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5878,2022-04-13,nantes rezé,henno hubert,andré brouat toulouse,9,moraes silva davy,20,3,8,20,3,2,1,1,0%,0%,33,4,4,18,55%,-
5878,2022-04-13,nantes rezé,henno hubert,andré brouat toulouse,10,peironet steve (l),-,-,-2,-,-,-,29,2,72%,48%,-,-,-,-,.,-
5878,2022-04-13,nantes rezé,henno hubert,andré brouat toulouse,13,lemeur tanguy,-,-,-1,3,1,-,3,-,67%,0%,-,-,-,-,.,-
5878,2022-04-13,nantes rezé,henno hubert,andré brouat toulouse,14,loupias mathias,-,-,-1,2,1,-,-,-,.,.,-,-,-,-,.,-
5878,2022-04-13,nantes rezé,henno hubert,andré brouat toulouse,15,de oliveira montes da silva petrus,13,6,6,10,5,-,2,-,100%,50%,13,1,1,6,46%,7
5878,2022-04-13,nantes rezé,henno hubert,andré brouat toulouse,16,neraudau robin,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5878,2022-04-13,nantes rezé,henno hubert,andré brouat toulouse,17,lopez pascual tomas,14,4,12,16,2,2,21,-,67%,48%,17,-,-,12,71%,-
5878,2022-04-13,nantes rezé,henno hubert,andré brouat toulouse,,totals,71,23,29,89,19,5,87,5,74%,44%,110,10,8,56,51%,10
