Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5898,2022-04-10,tours,fronckowiak marcelo,robert grenon tours,2,derouillon pierre,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5898,2022-04-10,tours,fronckowiak marcelo,robert grenon tours,3,graciano da silva filho geraldo,5,4,3,10,1,-,-,-,.,.,12,-,1,4,33%,1
5898,2022-04-10,tours,fronckowiak marcelo,robert grenon tours,4,perry luke (l),-,-,-,-,-,-,18,-,39%,33%,-,-,-,-,.,-
5898,2022-04-10,tours,fronckowiak marcelo,robert grenon tours,5,nascimento dos santos leandro,6,3,2,18,3,2,1,-,100%,100%,6,1,-,3,50%,1
5898,2022-04-10,tours,fronckowiak marcelo,robert grenon tours,7,tillie kevin,13,7,8,15,3,3,17,-,47%,24%,18,-,2,10,56%,-
5898,2022-04-10,tours,fronckowiak marcelo,robert grenon tours,8,chauvin gary,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5898,2022-04-10,tours,fronckowiak marcelo,robert grenon tours,9,bruckert thiebault,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5898,2022-04-10,tours,fronckowiak marcelo,robert grenon tours,10,drame neto aboubacar,1,-,-,2,-,-,-,-,.,.,2,1,-,1,50%,-
5898,2022-04-10,tours,fronckowiak marcelo,robert grenon tours,11,toledo pierre,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5898,2022-04-10,tours,fronckowiak marcelo,robert grenon tours,12,teryomenko dmytro,9,4,6,8,3,1,-,-,.,.,7,-,-,7,100%,1
5898,2022-04-10,tours,fronckowiak marcelo,robert grenon tours,14,palonsky luciano,17,5,10,11,3,-,9,1,33%,0%,23,1,2,16,70%,1
5898,2022-04-10,tours,fronckowiak marcelo,robert grenon tours,17,coric zeljko,3,2,2,10,-,1,-,-,.,.,3,1,-,1,33%,1
5898,2022-04-10,tours,fronckowiak marcelo,robert grenon tours,,totals,54,25,31,74,13,7,45,1,42%,24%,71,4,5,42,59%,5
