Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5474,2022-02-26,toulouse,sapinart stéphane,andré brouat toulouse,2,d'hollander paul,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5474,2022-02-26,toulouse,sapinart stéphane,andré brouat toulouse,3,burel nicolas,2,1,-,6,1,-,1,-,100%,100%,5,-,1,2,40%,-
5474,2022-02-26,toulouse,sapinart stéphane,andré brouat toulouse,4,jorna gijs,12,2,6,19,2,1,12,-,50%,33%,23,2,2,10,43%,1
5474,2022-02-26,toulouse,sapinart stéphane,andré brouat toulouse,5,pothron antoine,12,3,8,12,1,-,24,-,79%,46%,20,2,1,12,60%,-
5474,2022-02-26,toulouse,sapinart stéphane,andré brouat toulouse,6,kaba kevin,2,1,2,2,-,-,-,-,.,.,3,-,-,1,33%,1
5474,2022-02-26,toulouse,sapinart stéphane,andré brouat toulouse,7,boissinot axel (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5474,2022-02-26,toulouse,sapinart stéphane,andré brouat toulouse,9,cagliari daniel,2,2,-7,7,2,-,-,-,.,.,11,3,4,2,18%,-
5474,2022-02-26,toulouse,sapinart stéphane,andré brouat toulouse,10,martins sene luiz,3,1,-1,8,2,-,-,-,.,.,5,1,1,2,40%,1
5474,2022-02-26,toulouse,sapinart stéphane,andré brouat toulouse,12,madsen oskar,7,1,2,6,-,-,1,-,100%,100%,18,2,3,7,39%,-
5474,2022-02-26,toulouse,sapinart stéphane,andré brouat toulouse,15,nack minyem lohan,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5474,2022-02-26,toulouse,sapinart stéphane,andré brouat toulouse,16,nomaï leny,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
5474,2022-02-26,toulouse,sapinart stéphane,andré brouat toulouse,17,assani-vignau titouan,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5474,2022-02-26,toulouse,sapinart stéphane,andré brouat toulouse,18,santucci facundo (l),-,-,-1,-,-,-,23,1,70%,48%,-,-,-,-,.,-
5474,2022-02-26,toulouse,sapinart stéphane,andré brouat toulouse,20,butler nicholas,2,2,-,9,2,-,-,-,.,.,-,-,-,-,.,2
5474,2022-02-26,toulouse,sapinart stéphane,andré brouat toulouse,,totals,42,13,9,71,10,1,61,1,70%,46%,85,10,12,36,42%,5
