Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5883,2022-04-20,cannes,matijasevic nikola,arthur dugast reze,1,batak aleksa,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
5883,2022-04-20,cannes,matijasevic nikola,arthur dugast reze,2,gruvaeus daniel,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5883,2022-04-20,cannes,matijasevic nikola,arthur dugast reze,3,bregent romain,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5883,2022-04-20,cannes,matijasevic nikola,arthur dugast reze,5,sossenheimer david,6,2,-,5,3,-,14,3,43%,21%,10,-,-,6,60%,-
5883,2022-04-20,cannes,matijasevic nikola,arthur dugast reze,7,klyamar oleksiy,10,2,7,15,1,1,38,1,58%,34%,19,1,-,9,47%,-
5883,2022-04-20,cannes,matijasevic nikola,arthur dugast reze,8,gelinski danilo,-,-,-2,14,1,-,-,-,.,.,2,-,1,-,0%,-
5883,2022-04-20,cannes,matijasevic nikola,arthur dugast reze,9,koncilja danijel,11,2,6,14,4,-,2,-,0%,0%,19,-,1,9,47%,2
5883,2022-04-20,cannes,matijasevic nikola,arthur dugast reze,11,annicette wyllan,3,1,1,2,2,-,-,-,.,.,4,-,-,3,75%,-
5883,2022-04-20,cannes,matijasevic nikola,arthur dugast reze,14,mouiel  jérémie (l),-,-,-1,-,-,-,13,1,62%,46%,-,-,-,-,.,-
5883,2022-04-20,cannes,matijasevic nikola,arthur dugast reze,17,cveticanin filip,11,2,10,15,1,-,1,-,0%,0%,11,-,-,10,91%,1
5883,2022-04-20,cannes,matijasevic nikola,arthur dugast reze,18,jimenez zamora ronald andres,17,4,9,11,4,-,-,-,.,.,31,1,3,16,52%,1
5883,2022-04-20,cannes,matijasevic nikola,arthur dugast reze,19,penchev nikolay,8,1,4,8,1,1,21,1,52%,24%,14,-,2,7,50%,-
5883,2022-04-20,cannes,matijasevic nikola,arthur dugast reze,,totals,66,14,34,85,17,2,89,6,53%,30%,110,2,7,60,55%,4
