Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5923,2022-05-04,nantes rezé,henno hubert,arthur dugast reze,2,bazin yannick,2,2,-,12,2,-,-,-,.,.,1,-,-,1,100%,1
5923,2022-05-04,nantes rezé,henno hubert,arthur dugast reze,3,de souza saraiva michel,4,2,-,17,3,1,1,-,0%,0%,11,-,1,2,18%,1
5923,2022-05-04,nantes rezé,henno hubert,arthur dugast reze,4,galtie timothé,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5923,2022-05-04,nantes rezé,henno hubert,arthur dugast reze,5,bartos adam,16,3,11,14,2,1,23,-,30%,26%,23,2,1,14,61%,1
5923,2022-05-04,nantes rezé,henno hubert,arthur dugast reze,6,wang si valentin,-,-,-1,4,1,-,-,-,.,.,1,-,-,-,0%,-
5923,2022-05-04,nantes rezé,henno hubert,arthur dugast reze,7,huetz françois,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
5923,2022-05-04,nantes rezé,henno hubert,arthur dugast reze,8,francois kévin,3,-,3,4,-,-,3,-,33%,33%,4,-,-,3,75%,-
5923,2022-05-04,nantes rezé,henno hubert,arthur dugast reze,9,moraes silva davy,9,5,2,13,5,3,-,-,.,.,17,1,1,5,29%,1
5923,2022-05-04,nantes rezé,henno hubert,arthur dugast reze,10,peironet steve (l),-,-,-3,-,-,-,27,3,56%,41%,-,-,-,-,.,-
5923,2022-05-04,nantes rezé,henno hubert,arthur dugast reze,13,lemeur tanguy (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5923,2022-05-04,nantes rezé,henno hubert,arthur dugast reze,14,loupias mathias,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5923,2022-05-04,nantes rezé,henno hubert,arthur dugast reze,15,de oliveira montes da silva petrus,7,1,5,11,1,-,3,-,33%,33%,9,-,1,6,67%,1
5923,2022-05-04,nantes rezé,henno hubert,arthur dugast reze,16,neraudau robin,1,-,1,2,-,-,1,-,100%,0%,1,-,-,1,100%,-
5923,2022-05-04,nantes rezé,henno hubert,arthur dugast reze,17,lopez pascual tomas,23,7,16,11,3,-,17,1,47%,29%,35,2,1,22,63%,1
5923,2022-05-04,nantes rezé,henno hubert,arthur dugast reze,,totals,65,20,34,89,17,5,75,4,44%,32%,102,5,5,54,53%,6
