Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5909,2022-04-16,tourcoing,motta paes mauricio,pierre dumortier tourcoing,1,lemay julien (l),-,-,-,-,-,-,9,-,44%,11%,-,-,-,-,.,-
5909,2022-04-16,tourcoing,motta paes mauricio,pierre dumortier tourcoing,4,chamala alix (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5909,2022-04-16,tourcoing,motta paes mauricio,pierre dumortier tourcoing,7,ramme felipi,6,3,1,10,2,1,20,1,35%,25%,9,1,1,4,44%,1
5909,2022-04-16,tourcoing,motta paes mauricio,pierre dumortier tourcoing,8,coulet eliot,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5909,2022-04-16,tourcoing,motta paes mauricio,pierre dumortier tourcoing,9,loser agustin,7,2,4,10,3,1,-,-,.,.,9,-,-,4,44%,2
5909,2022-04-16,tourcoing,motta paes mauricio,pierre dumortier tourcoing,10,winkelmuller julien,9,3,7,10,-,1,1,-,100%,100%,17,-,2,8,47%,-
5909,2022-04-16,tourcoing,motta paes mauricio,pierre dumortier tourcoing,11,roehrig simon,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5909,2022-04-16,tourcoing,motta paes mauricio,pierre dumortier tourcoing,12,cardenas julio,3,2,1,5,1,-,2,-,0%,0%,4,-,1,2,50%,1
5909,2022-04-16,tourcoing,motta paes mauricio,pierre dumortier tourcoing,13,vaccari gabriel,13,3,7,14,1,1,15,-,7%,7%,20,2,3,12,60%,-
5909,2022-04-16,tourcoing,motta paes mauricio,pierre dumortier tourcoing,14,bultor daryl,6,1,2,12,3,1,-,-,.,.,9,1,-,5,56%,-
5909,2022-04-16,tourcoing,motta paes mauricio,pierre dumortier tourcoing,15,sanchez matias,1,1,-3,15,4,1,-,-,.,.,1,-,-,-,0%,-
5909,2022-04-16,tourcoing,motta paes mauricio,pierre dumortier tourcoing,17,bertolini gabriel,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5909,2022-04-16,tourcoing,motta paes mauricio,pierre dumortier tourcoing,18,gempin grégory,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5909,2022-04-16,tourcoing,motta paes mauricio,pierre dumortier tourcoing,,totals,45,15,19,76,14,6,47,1,28%,17%,69,4,7,35,51%,4
