Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5411,2022-01-11,paris,rougeyron dorian,arthur dugast reze,1,hernan guillermo,-,-,-,10,-,-,-,-,.,.,-,-,-,-,.,-
5411,2022-01-11,paris,rougeyron dorian,arthur dugast reze,2,motta paes kellian,-,-,-,2,-,-,-,-,.,.,1,-,-,-,0%,-
5411,2022-01-11,paris,rougeyron dorian,arthur dugast reze,3,marty joshua,1,1,-1,5,2,1,-,-,.,.,-,-,-,-,.,-
5411,2022-01-11,paris,rougeyron dorian,arthur dugast reze,4,poda danny,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5411,2022-01-11,paris,rougeyron dorian,arthur dugast reze,5,michelucci moralez renan,9,1,1,13,4,-,2,-,50%,50%,16,-,4,9,56%,-
5411,2022-01-11,paris,rougeyron dorian,arthur dugast reze,6,lawani ibrahim,22,5,9,15,4,3,-,-,.,.,43,3,6,17,40%,2
5411,2022-01-11,paris,rougeyron dorian,arthur dugast reze,8,kovacevic nikola,7,2,1,12,3,2,14,1,50%,29%,12,-,2,5,42%,-
5411,2022-01-11,paris,rougeyron dorian,arthur dugast reze,9,mendez nicolas,5,2,-1,4,-,-,17,2,47%,35%,14,2,2,5,36%,-
5411,2022-01-11,paris,rougeyron dorian,arthur dugast reze,11,kujundzic miran,23,14,13,27,3,8,34,1,68%,65%,36,3,3,15,42%,-
5411,2022-01-11,paris,rougeyron dorian,arthur dugast reze,14,diez benjamin (l),-,-,-2,-,-,-,26,2,58%,46%,-,-,-,-,.,-
5411,2022-01-11,paris,rougeyron dorian,arthur dugast reze,15,fiel david,6,1,4,5,1,-,2,-,0%,0%,8,1,-,5,63%,1
5411,2022-01-11,paris,rougeyron dorian,arthur dugast reze,18,jurkovics mathaus,4,2,3,13,1,1,-,-,.,.,3,-,-,3,100%,-
5411,2022-01-11,paris,rougeyron dorian,arthur dugast reze,,totals,77,28,27,106,18,15,95,6,57%,47%,133,9,17,59,44%,3
