Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5931,2022-05-14,cannes,matijasevic nikola,andré brouat toulouse,1,batak aleksa,2,1,-2,14,3,-,-,-,.,.,2,-,1,1,50%,1
5931,2022-05-14,cannes,matijasevic nikola,andré brouat toulouse,2,gruvaeus daniel,6,-,-2,6,2,-,25,2,48%,20%,16,3,1,5,31%,1
5931,2022-05-14,cannes,matijasevic nikola,andré brouat toulouse,3,bregent romain,3,1,2,6,-,-,-,-,.,.,4,-,1,1,25%,2
5931,2022-05-14,cannes,matijasevic nikola,andré brouat toulouse,5,sossenheimer david,6,3,2,9,1,3,10,2,40%,30%,11,1,-,3,27%,-
5931,2022-05-14,cannes,matijasevic nikola,andré brouat toulouse,7,klyamar oleksiy,-,-,-,1,-,-,2,-,50%,50%,-,-,-,-,.,-
5931,2022-05-14,cannes,matijasevic nikola,andré brouat toulouse,8,gelinski danilo,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5931,2022-05-14,cannes,matijasevic nikola,andré brouat toulouse,9,koncilja danijel,-,-,-2,4,2,-,-,-,.,.,-,-,-,-,.,-
5931,2022-05-14,cannes,matijasevic nikola,andré brouat toulouse,10,demiryurek okan (l),-,-,-2,-,-,-,20,2,40%,10%,-,-,-,-,.,-
5931,2022-05-14,cannes,matijasevic nikola,andré brouat toulouse,11,annicette wyllan,14,2,6,8,3,-,-,-,.,.,24,5,-,14,58%,-
5931,2022-05-14,cannes,matijasevic nikola,andré brouat toulouse,17,cveticanin filip,3,2,1,5,1,-,-,-,.,.,5,1,-,2,40%,1
5931,2022-05-14,cannes,matijasevic nikola,andré brouat toulouse,18,jimenez zamora ronald andres,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5931,2022-05-14,cannes,matijasevic nikola,andré brouat toulouse,19,penchev nikolay,4,1,3,2,-,-,7,1,43%,14%,6,-,-,4,67%,-
5931,2022-05-14,cannes,matijasevic nikola,andré brouat toulouse,,totals,38,10,6,55,12,3,64,7,44%,19%,68,10,3,30,44%,5
