Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5385,2021-11-27,nantes rezé,henno hubert,mangin beaulieu nantes,2,bazin yannick,-,-,-,7,-,-,-,-,.,.,1,-,-,-,0%,-
5385,2021-11-27,nantes rezé,henno hubert,mangin beaulieu nantes,3,de souza saraiva michel,9,3,7,15,1,2,-,-,.,.,13,-,1,6,46%,1
5385,2021-11-27,nantes rezé,henno hubert,mangin beaulieu nantes,4,galtie timothé,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5385,2021-11-27,nantes rezé,henno hubert,mangin beaulieu nantes,5,bartos adam,15,4,12,9,-,-,22,1,55%,36%,27,-,2,14,52%,1
5385,2021-11-27,nantes rezé,henno hubert,mangin beaulieu nantes,6,wang si valentin,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5385,2021-11-27,nantes rezé,henno hubert,mangin beaulieu nantes,7,huetz françois,5,2,2,3,1,-,-,-,.,.,11,1,1,4,36%,1
5385,2021-11-27,nantes rezé,henno hubert,mangin beaulieu nantes,8,francois kévin,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
5385,2021-11-27,nantes rezé,henno hubert,mangin beaulieu nantes,9,moraes silva davy,6,1,-4,10,3,-,-,-,.,.,18,2,5,6,33%,-
5385,2021-11-27,nantes rezé,henno hubert,mangin beaulieu nantes,10,peironet steve (l),-,-,-,-,-,-,20,-,80%,50%,-,-,-,-,.,-
5385,2021-11-27,nantes rezé,henno hubert,mangin beaulieu nantes,12,pasquier julien (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5385,2021-11-27,nantes rezé,henno hubert,mangin beaulieu nantes,13,lemeur tanguy,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5385,2021-11-27,nantes rezé,henno hubert,mangin beaulieu nantes,15,de oliveira montes da silva petrus,4,-,-,10,3,-,-,-,.,.,7,-,1,4,57%,-
5385,2021-11-27,nantes rezé,henno hubert,mangin beaulieu nantes,16,neraudau robin,-,-,-2,6,2,-,-,-,.,.,1,-,-,-,0%,-
5385,2021-11-27,nantes rezé,henno hubert,mangin beaulieu nantes,17,lopez pascual tomas,13,3,10,12,1,-,25,-,76%,56%,22,-,2,12,55%,1
5385,2021-11-27,nantes rezé,henno hubert,mangin beaulieu nantes,,totals,52,13,25,73,11,2,67,1,70%,48%,100,3,12,46,46%,4
