Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5376,2021-11-23,paris,rougeyron dorian,pierre charpy paris 13,1,hernan guillermo,2,2,1,12,1,1,-,-,.,.,-,-,-,-,.,1
5376,2021-11-23,paris,rougeyron dorian,pierre charpy paris 13,2,motta paes kellian,1,1,-1,6,2,1,-,-,.,.,-,-,-,-,.,-
5376,2021-11-23,paris,rougeyron dorian,pierre charpy paris 13,3,marty joshua,1,-,-,1,1,-,-,-,.,.,2,-,-,1,50%,-
5376,2021-11-23,paris,rougeyron dorian,pierre charpy paris 13,4,poda danny,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5376,2021-11-23,paris,rougeyron dorian,pierre charpy paris 13,5,michelucci moralez renan,9,5,1,25,6,3,1,-,0%,0%,10,-,2,5,50%,1
5376,2021-11-23,paris,rougeyron dorian,pierre charpy paris 13,6,lawani ibrahim,14,2,7,11,2,-,-,-,.,.,26,1,4,14,54%,-
5376,2021-11-23,paris,rougeyron dorian,pierre charpy paris 13,8,kovacevic nikola,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5376,2021-11-23,paris,rougeyron dorian,pierre charpy paris 13,9,mendez nicolas,11,4,2,14,4,1,34,1,41%,29%,24,2,2,9,38%,1
5376,2021-11-23,paris,rougeyron dorian,pierre charpy paris 13,11,kujundzic miran,21,7,11,20,6,4,25,-,68%,44%,33,1,3,17,52%,-
5376,2021-11-23,paris,rougeyron dorian,pierre charpy paris 13,14,diez benjamin (l),-,-,-1,-,-,-,22,1,59%,45%,-,-,-,-,.,-
5376,2021-11-23,paris,rougeyron dorian,pierre charpy paris 13,15,fiel david,8,1,5,11,2,-,-,-,.,.,9,-,1,7,78%,1
5376,2021-11-23,paris,rougeyron dorian,pierre charpy paris 13,18,jurkovics mathaus,6,4,5,5,-,1,-,-,.,.,6,1,-,3,50%,2
5376,2021-11-23,paris,rougeyron dorian,pierre charpy paris 13,,totals,73,26,30,105,24,11,82,2,54%,38%,110,5,12,56,51%,6
