Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5364,2021-11-13,montpellier,lecat olivier,robert grenon tours,1,gonzalez panton javier,1,1,1,7,-,-,-,-,.,.,-,-,-,-,.,1
5364,2021-11-13,montpellier,lecat olivier,robert grenon tours,2,vol mathieu (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5364,2021-11-13,montpellier,lecat olivier,robert grenon tours,3,gill thomas,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5364,2021-11-13,montpellier,lecat olivier,robert grenon tours,6,demyanenko danny,-,-,-2,4,1,-,-,-,.,.,3,1,-,-,0%,-
5364,2021-11-13,montpellier,lecat olivier,robert grenon tours,7,cardin célestin,3,-,1,2,1,-,-,-,.,.,4,-,1,2,50%,1
5364,2021-11-13,montpellier,lecat olivier,robert grenon tours,8,lyneel julien,5,1,-3,7,1,-,17,1,65%,41%,13,3,3,5,38%,-
5364,2021-11-13,montpellier,lecat olivier,robert grenon tours,9,krajcovic simon,2,1,1,3,1,-,-,-,.,.,5,-,-,1,20%,1
5364,2021-11-13,montpellier,lecat olivier,robert grenon tours,10,lazo nicolas,1,1,-1,2,-,-,9,1,44%,33%,6,-,1,1,17%,-
5364,2021-11-13,montpellier,lecat olivier,robert grenon tours,11,faure theo,6,3,1,13,2,1,-,-,.,.,19,3,-,4,21%,1
5364,2021-11-13,montpellier,lecat olivier,robert grenon tours,13,palacios ezequiel,12,4,7,13,1,1,18,3,28%,17%,17,1,-,10,59%,1
5364,2021-11-13,montpellier,lecat olivier,robert grenon tours,14,le goff nicolas,6,2,3,8,2,-,-,-,.,.,6,-,1,4,67%,2
5364,2021-11-13,montpellier,lecat olivier,robert grenon tours,16,gonzalez alexis (l),-,-,-3,-,-,-,16,3,31%,13%,-,-,-,-,.,-
5364,2021-11-13,montpellier,lecat olivier,robert grenon tours,20,lecat julien,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5364,2021-11-13,montpellier,lecat olivier,robert grenon tours,,totals,36,13,5,59,9,2,60,8,42%,25%,73,8,6,27,37%,7
