Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5916,2022-04-24,chaumont,prandi silvano,palestra chaumont,1,gutierrez suarez josé miguel,7,1,5,5,1,-,6,-,50%,33%,10,-,1,7,70%,-
5916,2022-04-24,chaumont,prandi silvano,palestra chaumont,2,mergarejo osniel,13,1,4,13,3,-,25,-,60%,24%,26,2,4,13,50%,-
5916,2022-04-24,chaumont,prandi silvano,palestra chaumont,4,gueye moussé,6,1,5,7,1,-,-,-,.,.,7,-,-,6,86%,-
5916,2022-04-24,chaumont,prandi silvano,palestra chaumont,5,laumon maxime,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5916,2022-04-24,chaumont,prandi silvano,palestra chaumont,6,corre raphaël,1,1,-3,10,3,-,-,-,.,.,2,1,-,1,50%,-
5916,2022-04-24,chaumont,prandi silvano,palestra chaumont,7,bouleau pierre (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5916,2022-04-24,chaumont,prandi silvano,palestra chaumont,8,plak fabian,4,2,1,7,2,-,-,-,.,.,5,1,-,1,20%,3
5916,2022-04-24,chaumont,prandi silvano,palestra chaumont,10,aciobanitei robert-adrian,10,4,7,20,2,3,30,-,43%,17%,13,1,-,7,54%,-
5916,2022-04-24,chaumont,prandi silvano,palestra chaumont,12,herrera jaime jesus,19,7,4,18,8,3,-,-,.,.,35,4,3,14,40%,2
5916,2022-04-24,chaumont,prandi silvano,palestra chaumont,14,da silva cédric,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5916,2022-04-24,chaumont,prandi silvano,palestra chaumont,15,roatta maxime,1,1,-,1,1,-,-,-,.,.,2,-,-,1,50%,-
5916,2022-04-24,chaumont,prandi silvano,palestra chaumont,17,alonso roamy,6,1,2,10,1,-,1,-,100%,0%,10,-,3,6,60%,-
5916,2022-04-24,chaumont,prandi silvano,palestra chaumont,19,massimino franco (l),-,-,-1,-,-,-,15,1,87%,73%,-,-,-,-,.,-
5916,2022-04-24,chaumont,prandi silvano,palestra chaumont,,totals,67,19,24,91,22,6,77,1,58%,31%,110,9,11,56,51%,5
