Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5869,2022-04-10,paris,rougeyron dorian,chaban delmas castelnau-le-lez,1,hernan guillermo,-,-,-,2,-,-,-,-,.,.,2,-,-,-,0%,-
5869,2022-04-10,paris,rougeyron dorian,chaban delmas castelnau-le-lez,2,motta paes kellian,-,-,-3,8,2,-,1,1,0%,0%,1,-,-,-,0%,-
5869,2022-04-10,paris,rougeyron dorian,chaban delmas castelnau-le-lez,3,marty joshua,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
5869,2022-04-10,paris,rougeyron dorian,chaban delmas castelnau-le-lez,4,poda danny,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5869,2022-04-10,paris,rougeyron dorian,chaban delmas castelnau-le-lez,5,michelucci moralez renan,3,3,-,4,1,-,-,-,.,.,5,1,1,1,20%,2
5869,2022-04-10,paris,rougeyron dorian,chaban delmas castelnau-le-lez,6,lawani ibrahim,16,4,12,8,1,-,1,-,0%,0%,29,2,1,16,55%,-
5869,2022-04-10,paris,rougeyron dorian,chaban delmas castelnau-le-lez,8,kovacevic nikola,1,-,-,3,1,-,2,-,100%,50%,1,-,-,1,100%,-
5869,2022-04-10,paris,rougeyron dorian,chaban delmas castelnau-le-lez,9,mendez nicolas,6,1,-3,8,3,-,19,-,42%,21%,19,1,5,6,32%,-
5869,2022-04-10,paris,rougeyron dorian,chaban delmas castelnau-le-lez,11,kujundzic miran,13,4,8,11,1,2,20,2,40%,20%,19,-,2,11,58%,-
5869,2022-04-10,paris,rougeyron dorian,chaban delmas castelnau-le-lez,14,diez benjamin (l),-,-,-1,-,-,-,23,1,61%,30%,-,-,-,-,.,-
5869,2022-04-10,paris,rougeyron dorian,chaban delmas castelnau-le-lez,15,fiel david,7,1,1,10,2,1,-,-,.,.,11,1,3,6,55%,-
5869,2022-04-10,paris,rougeyron dorian,chaban delmas castelnau-le-lez,18,jurkovics mathaus,-,-,-2,4,-,-,-,-,.,.,4,1,1,-,0%,-
5869,2022-04-10,paris,rougeyron dorian,chaban delmas castelnau-le-lez,,totals,46,13,12,59,11,3,66,4,48%,24%,91,6,13,41,45%,2
