Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5322,2021-10-09,nantes rezé,henno hubert,arthur dugast reze,2,bazin yannick,3,3,2,15,1,-,-,-,.,.,-,-,-,-,.,3
5322,2021-10-09,nantes rezé,henno hubert,arthur dugast reze,3,de souza saraiva michel,13,4,8,18,5,-,1,-,100%,100%,16,-,-,10,63%,3
5322,2021-10-09,nantes rezé,henno hubert,arthur dugast reze,4,galtie timothé,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5322,2021-10-09,nantes rezé,henno hubert,arthur dugast reze,5,bartos adam,18,7,11,11,4,-,26,2,54%,46%,24,-,1,16,67%,2
5322,2021-10-09,nantes rezé,henno hubert,arthur dugast reze,7,huetz françois,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5322,2021-10-09,nantes rezé,henno hubert,arthur dugast reze,8,francois kévin,-,-,-,1,-,-,1,-,0%,0%,-,-,-,-,.,-
5322,2021-10-09,nantes rezé,henno hubert,arthur dugast reze,9,moraes silva davy,22,8,10,26,6,1,-,-,.,.,35,6,-,19,54%,2
5322,2021-10-09,nantes rezé,henno hubert,arthur dugast reze,10,peironet steve (l),-,-,-,-,-,-,34,-,59%,44%,-,-,-,-,.,-
5322,2021-10-09,nantes rezé,henno hubert,arthur dugast reze,12,pasquier julien (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5322,2021-10-09,nantes rezé,henno hubert,arthur dugast reze,13,lemeur tanguy,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
5322,2021-10-09,nantes rezé,henno hubert,arthur dugast reze,14,loupias mathias,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5322,2021-10-09,nantes rezé,henno hubert,arthur dugast reze,15,de oliveira montes da silva petrus,8,3,4,17,2,1,-,-,.,.,11,1,1,5,45%,2
5322,2021-10-09,nantes rezé,henno hubert,arthur dugast reze,16,neraudau robin,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
5322,2021-10-09,nantes rezé,henno hubert,arthur dugast reze,17,lopez pascual tomas,15,3,7,16,1,1,23,3,61%,48%,38,2,2,14,37%,-
5322,2021-10-09,nantes rezé,henno hubert,arthur dugast reze,,totals,79,28,42,107,19,3,85,5,58%,46%,124,9,4,64,52%,12
