Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5897,2022-04-08,chaumont,prandi silvano,palestra chaumont,1,gutierrez suarez josé miguel,1,-,-1,3,-,-,5,1,40%,0%,3,-,1,1,33%,-
5897,2022-04-08,chaumont,prandi silvano,palestra chaumont,2,mergarejo osniel,9,4,-1,10,3,-,22,3,50%,18%,18,3,1,9,50%,-
5897,2022-04-08,chaumont,prandi silvano,palestra chaumont,4,gueye moussé,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5897,2022-04-08,chaumont,prandi silvano,palestra chaumont,6,corre raphaël,3,3,2,19,1,3,-,-,.,.,1,-,-,-,0%,-
5897,2022-04-08,chaumont,prandi silvano,palestra chaumont,7,bouleau pierre (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5897,2022-04-08,chaumont,prandi silvano,palestra chaumont,8,plak fabian,12,6,9,17,3,2,-,-,.,.,6,-,-,4,67%,6
5897,2022-04-08,chaumont,prandi silvano,palestra chaumont,10,aciobanitei robert-adrian,8,4,-2,17,6,1,20,2,30%,20%,14,-,2,6,43%,1
5897,2022-04-08,chaumont,prandi silvano,palestra chaumont,12,herrera jaime jesus,14,3,1,17,8,1,1,-,0%,0%,24,3,2,12,50%,1
5897,2022-04-08,chaumont,prandi silvano,palestra chaumont,14,da silva cédric,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5897,2022-04-08,chaumont,prandi silvano,palestra chaumont,15,roatta maxime,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5897,2022-04-08,chaumont,prandi silvano,palestra chaumont,17,alonso roamy,14,6,13,11,-,1,-,-,.,.,13,-,1,10,77%,3
5897,2022-04-08,chaumont,prandi silvano,palestra chaumont,19,massimino franco (l),-,-,-,-,-,-,16,-,75%,63%,-,-,-,-,.,-
5897,2022-04-08,chaumont,prandi silvano,palestra chaumont,,totals,61,26,21,94,21,8,64,6,48%,28%,79,6,7,42,53%,11
