Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5354,2021-11-06,nantes rezé,henno hubert,arena narbonne,2,bazin yannick,2,1,1,17,1,1,-,-,.,.,2,-,-,1,50%,-
5354,2021-11-06,nantes rezé,henno hubert,arena narbonne,3,de souza saraiva michel,11,4,5,14,3,1,-,-,.,.,17,2,1,8,47%,2
5354,2021-11-06,nantes rezé,henno hubert,arena narbonne,4,galtie timothé,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5354,2021-11-06,nantes rezé,henno hubert,arena narbonne,5,bartos adam,6,1,-,7,1,-,23,2,39%,13%,17,1,2,6,35%,-
5354,2021-11-06,nantes rezé,henno hubert,arena narbonne,7,huetz françois,2,-,1,1,-,-,-,-,.,.,4,-,1,2,50%,-
5354,2021-11-06,nantes rezé,henno hubert,arena narbonne,8,francois kévin,1,-,-1,3,1,-,8,-,50%,13%,6,1,-,1,17%,-
5354,2021-11-06,nantes rezé,henno hubert,arena narbonne,9,moraes silva davy,15,4,8,11,3,-,-,-,.,.,25,1,3,14,56%,1
5354,2021-11-06,nantes rezé,henno hubert,arena narbonne,10,peironet steve (l),-,-,-2,-,-,-,30,2,33%,20%,-,-,-,-,.,-
5354,2021-11-06,nantes rezé,henno hubert,arena narbonne,13,lemeur tanguy (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5354,2021-11-06,nantes rezé,henno hubert,arena narbonne,14,loupias mathias,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
5354,2021-11-06,nantes rezé,henno hubert,arena narbonne,15,de oliveira montes da silva petrus,10,1,8,13,2,1,-,-,.,.,9,-,-,9,100%,-
5354,2021-11-06,nantes rezé,henno hubert,arena narbonne,16,neraudau robin,-,-,-,3,-,-,-,-,.,.,-,-,-,-,.,-
5354,2021-11-06,nantes rezé,henno hubert,arena narbonne,17,lopez pascual tomas,13,3,3,21,1,-,22,1,41%,18%,28,4,4,13,46%,-
5354,2021-11-06,nantes rezé,henno hubert,arena narbonne,,totals,60,14,23,91,12,3,83,5,39%,17%,108,9,11,54,50%,3
