Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
5420,2022-01-04,tourcoing,motta paes mauricio,pierre dumortier tourcoing,1,lemay julien (l),-,-,-,-,-,-,17,-,76%,53%,-,-,-,-,.,-
5420,2022-01-04,tourcoing,motta paes mauricio,pierre dumortier tourcoing,2,loubeyre thibault (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5420,2022-01-04,tourcoing,motta paes mauricio,pierre dumortier tourcoing,7,ramme felipi,11,4,6,20,3,1,26,1,54%,42%,15,1,-,9,60%,1
5420,2022-01-04,tourcoing,motta paes mauricio,pierre dumortier tourcoing,8,coulet eliot,2,1,1,2,1,-,-,-,.,.,1,-,-,1,100%,1
5420,2022-01-04,tourcoing,motta paes mauricio,pierre dumortier tourcoing,9,loser agustin,12,4,9,9,1,-,1,-,0%,0%,19,-,2,11,58%,1
5420,2022-01-04,tourcoing,motta paes mauricio,pierre dumortier tourcoing,11,roehrig simon,2,1,2,5,-,-,-,-,.,.,2,-,-,2,100%,-
5420,2022-01-04,tourcoing,motta paes mauricio,pierre dumortier tourcoing,12,cardenas julio,21,10,15,18,3,1,23,1,57%,30%,25,2,-,17,68%,3
5420,2022-01-04,tourcoing,motta paes mauricio,pierre dumortier tourcoing,13,vaccari gabriel,26,8,18,18,5,2,9,-,56%,22%,38,2,1,22,58%,2
5420,2022-01-04,tourcoing,motta paes mauricio,pierre dumortier tourcoing,14,bultor daryl,9,2,3,11,4,-,-,-,.,.,16,2,-,8,50%,1
5420,2022-01-04,tourcoing,motta paes mauricio,pierre dumortier tourcoing,15,sanchez matias,1,-,-2,22,3,-,-,-,.,.,2,-,-,1,50%,-
5420,2022-01-04,tourcoing,motta paes mauricio,pierre dumortier tourcoing,17,bertolini gabriel,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
5420,2022-01-04,tourcoing,motta paes mauricio,pierre dumortier tourcoing,18,gempin grégory,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
5420,2022-01-04,tourcoing,motta paes mauricio,pierre dumortier tourcoing,,totals,84,30,52,106,20,4,76,2,59%,38%,118,7,3,71,60%,9
