Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6384,2022-11-13,tours,fronckowiak marcelo,robert grenon tours,1,de barros ferreira joao rafael,13,6,7,13,2,-,20,1,65%,35%,25,3,-,12,48%,1
6384,2022-11-13,tours,fronckowiak marcelo,robert grenon tours,2,derouillon pierre,4,1,2,1,1,-,-,-,.,.,7,-,1,4,57%,-
6384,2022-11-13,tours,fronckowiak marcelo,robert grenon tours,5,nascimento dos santos leandro,6,3,1,15,4,1,-,-,.,.,7,1,-,3,43%,2
6384,2022-11-13,tours,fronckowiak marcelo,robert grenon tours,6,pelvet aymeric,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6384,2022-11-13,tours,fronckowiak marcelo,robert grenon tours,7,palonsky luciano,8,4,5,7,-,-,16,1,50%,31%,11,1,1,6,55%,2
6384,2022-11-13,tours,fronckowiak marcelo,robert grenon tours,8,chauvin gary,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
6384,2022-11-13,tours,fronckowiak marcelo,robert grenon tours,9,bruckert thiebault,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6384,2022-11-13,tours,fronckowiak marcelo,robert grenon tours,10,drame neto aboubacar,12,3,6,11,3,-,-,-,.,.,19,1,2,12,63%,-
6384,2022-11-13,tours,fronckowiak marcelo,robert grenon tours,14,diez benjamin (l),-,-,-1,-,-,-,15,1,60%,53%,-,-,-,-,.,-
6384,2022-11-13,tours,fronckowiak marcelo,robert grenon tours,16,le goff robin (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6384,2022-11-13,tours,fronckowiak marcelo,robert grenon tours,17,coric zeljko,4,3,1,11,2,1,-,-,.,.,3,-,1,1,33%,2
6384,2022-11-13,tours,fronckowiak marcelo,robert grenon tours,19,monteiro de santana jose ademar,2,1,1,5,1,1,1,-,0%,0%,2,-,-,1,50%,-
6384,2022-11-13,tours,fronckowiak marcelo,robert grenon tours,20,klajmon jakub,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6384,2022-11-13,tours,fronckowiak marcelo,robert grenon tours,22,parkinson michael,6,2,3,11,2,-,3,-,100%,0%,7,1,-,5,71%,1
6384,2022-11-13,tours,fronckowiak marcelo,robert grenon tours,,totals,55,23,25,75,15,3,55,3,60%,36%,81,7,5,44,54%,8
