Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6511,2023-03-25,tourcoing,motta paes mauricio,stab vélodrome roubaix,1,buiatti renan,24,7,14,19,3,2,-,-,.,.,35,3,4,21,60%,1
6511,2023-03-25,tourcoing,motta paes mauricio,stab vélodrome roubaix,2,loubeyre thibault (l),-,-,-2,-,-,-,24,2,58%,17%,-,-,-,-,.,-
6511,2023-03-25,tourcoing,motta paes mauricio,stab vélodrome roubaix,6,lavigne tom,1,1,-,3,-,1,-,-,.,.,1,1,-,-,0%,-
6511,2023-03-25,tourcoing,motta paes mauricio,stab vélodrome roubaix,7,goncalves antony gabriel,2,-,-1,7,2,-,17,-,41%,12%,6,-,1,2,33%,-
6511,2023-03-25,tourcoing,motta paes mauricio,stab vélodrome roubaix,8,coulet eliot,1,1,-,4,1,1,-,-,.,.,-,-,-,-,.,-
6511,2023-03-25,tourcoing,motta paes mauricio,stab vélodrome roubaix,9,blankenau jay,2,1,-2,11,3,-,-,-,.,.,3,-,1,1,33%,1
6511,2023-03-25,tourcoing,motta paes mauricio,stab vélodrome roubaix,10,reichert moritz (l),-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6511,2023-03-25,tourcoing,motta paes mauricio,stab vélodrome roubaix,11,roehrig simon,6,4,6,9,-,-,1,-,100%,100%,3,-,-,3,100%,3
6511,2023-03-25,tourcoing,motta paes mauricio,stab vélodrome roubaix,12,vanberkel lucas,3,-,3,8,-,-,2,-,100%,0%,4,-,-,3,75%,-
6511,2023-03-25,tourcoing,motta paes mauricio,stab vélodrome roubaix,14,bultor daryl,12,4,5,15,6,1,-,-,.,.,9,1,-,7,78%,4
6511,2023-03-25,tourcoing,motta paes mauricio,stab vélodrome roubaix,17,barnes ryley,12,3,4,14,3,1,18,1,61%,28%,25,2,2,11,44%,-
6511,2023-03-25,tourcoing,motta paes mauricio,stab vélodrome roubaix,18,gempin grégory,2,-,-4,6,3,-,17,1,71%,24%,8,-,2,1,13%,1
6511,2023-03-25,tourcoing,motta paes mauricio,stab vélodrome roubaix,20,strehlau alexandre,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6511,2023-03-25,tourcoing,motta paes mauricio,stab vélodrome roubaix,,totals,65,21,23,96,21,6,79,4,59%,20%,94,7,10,49,52%,10
