Match ID,Match Date,Guest Team,Guest Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage (Pos%),Excellent/ Perfect Pass Percentage (Exc.%),Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6959,2023-04-23,tourcoing,motta paes mauricio,robert grenon tours,1,buiatti renan,16,3,9,10,3,1,-,-,.,.,28,3,1,14,50%,1
6959,2023-04-23,tourcoing,motta paes mauricio,robert grenon tours,2,loubeyre thibault (l),-,-,-1,-,-,-,16,1,50%,13%,-,-,-,-,.,-
6959,2023-04-23,tourcoing,motta paes mauricio,robert grenon tours,6,lavigne tom,-,-,-1,4,1,-,-,-,.,.,-,-,-,-,.,-
6959,2023-04-23,tourcoing,motta paes mauricio,robert grenon tours,7,goncalves antony gabriel,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6959,2023-04-23,tourcoing,motta paes mauricio,robert grenon tours,8,coulet eliot,1,1,-1,6,2,1,-,-,.,.,-,-,-,-,.,-
6959,2023-04-23,tourcoing,motta paes mauricio,robert grenon tours,9,blankenau jay,2,1,-1,15,3,-,-,-,.,.,2,-,-,1,50%,1
6959,2023-04-23,tourcoing,motta paes mauricio,robert grenon tours,10,reichert moritz,14,5,6,23,6,4,29,1,62%,41%,26,1,-,10,38%,-
6959,2023-04-23,tourcoing,motta paes mauricio,robert grenon tours,11,roehrig simon,2,-,-,6,2,-,1,-,100%,0%,4,-,-,2,50%,-
6959,2023-04-23,tourcoing,motta paes mauricio,robert grenon tours,12,vanberkel lucas,8,2,7,13,1,-,1,-,0%,0%,10,-,-,5,50%,3
6959,2023-04-23,tourcoing,motta paes mauricio,robert grenon tours,14,bultor daryl,17,6,11,14,4,1,-,-,.,.,15,-,2,13,87%,3
6959,2023-04-23,tourcoing,motta paes mauricio,robert grenon tours,17,barnes ryley,12,2,2,17,4,-,40,2,50%,15%,25,3,1,11,44%,1
6959,2023-04-23,tourcoing,motta paes mauricio,robert grenon tours,18,gempin grégory,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6959,2023-04-23,tourcoing,motta paes mauricio,robert grenon tours,,totals,72,20,31,108,26,7,87,4,54%,23%,110,7,4,56,51%,9
