Match ID,Match Date,Home Team,Home Coach,Stadium,Number,Name,Total Points,Break Points,W-L,Total Serve,Serve Errors,Ace,Total Receptions,Reception Erros,Positive Pass Percentage,Excellent/ Perfect Pass Percentage,Total Attacks,Attack Erros,Blocked Attack,Attack Points (Exc.),Attack Points Percentage (Exc.%),Block Points
6444,2023-01-20,paris,rougeyron dorian,pierre charpy paris 13,1,ossart raphaël,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
6444,2023-01-20,paris,rougeyron dorian,pierre charpy paris 13,2,motta paes kellian,4,4,1,20,3,1,-,-,.,.,2,-,-,1,50%,2
6444,2023-01-20,paris,rougeyron dorian,pierre charpy paris 13,5,vander gucht pierre,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
6444,2023-01-20,paris,rougeyron dorian,pierre charpy paris 13,6,lawani ibrahim,24,6,11,17,2,-,-,-,.,.,47,3,8,23,49%,1
6444,2023-01-20,paris,rougeyron dorian,pierre charpy paris 13,7,focard de fontefiguieres baptiste,-,-,-2,5,-,-,20,-,55%,35%,4,1,1,-,0%,-
6444,2023-01-20,paris,rougeyron dorian,pierre charpy paris 13,8,kovacevic nikola,5,3,2,6,1,1,13,1,23%,15%,9,-,1,4,44%,-
6444,2023-01-20,paris,rougeyron dorian,pierre charpy paris 13,9,mendez nicolas,14,3,2,15,3,1,25,1,48%,28%,26,1,7,13,50%,-
6444,2023-01-20,paris,rougeyron dorian,pierre charpy paris 13,13,weidner killian,1,-,1,4,-,-,-,-,.,.,1,-,-,1,100%,-
6444,2023-01-20,paris,rougeyron dorian,pierre charpy paris 13,14,crer pablo,9,1,7,17,1,-,3,-,67%,0%,14,1,-,9,64%,-
6444,2023-01-20,paris,rougeyron dorian,pierre charpy paris 13,15,weisigk julian,-,-,-1,1,1,-,-,-,.,.,-,-,-,-,.,-
6444,2023-01-20,paris,rougeyron dorian,pierre charpy paris 13,16,gonzalez alexis (l),1,-,1,-,-,-,15,-,73%,33%,1,-,-,1,100%,-
6444,2023-01-20,paris,rougeyron dorian,pierre charpy paris 13,18,jurkovics mathaus,4,1,1,7,3,-,1,-,0%,0%,5,-,-,3,60%,1
6444,2023-01-20,paris,rougeyron dorian,pierre charpy paris 13,,totals,62,18,23,93,14,3,77,2,51%,27%,109,6,17,55,50%,4
